subscription_id,account_id,plan,mrr,currency,start_date,end_date
S000000401,A0004247,pro,180.27,EUR,2024-09-06,2025-10-01
S000000402,A0005184,pro,27.29,USD,2022-05-10,2022-07-28
S000000403,A0004570,pro,0.0,EUR,2022-04-30,2022-09-27
S000000404,A0003084,enterprise,31.85,USD,2023-12-10,2024-05-10
S000000405,A0004484,pro,467.05,USD,2023-08-29,2024-11-02
S000000406,A0001455,enterprise,29.06,USD,2022-11-10,2023-08-15
S000000407,A0004139,pro,28.34,USD,2024-06-18,2025-09-29
S000000408,A0005780,basic,201.67,USD,2022-11-11,2023-03-30
S000000409,A0005668,basic,0.0,USD,2023-07-30,2024-05-24
S000000410,A0004319,basic,0.0,EUR,2022-02-23,2023-07-08
S000000411,A0004004,free,209.32,USD,2022-05-19,2023-08-23
S000000412,A0005289,pro,209.4,USD,2023-03-13,2023-09-17
S000000413,A0002764,basic,209.94,EUR,2023-12-23,2025-05-29
S000000414,A0005503,basic,188.18,USD,2024-03-25,2025-04-06
S000000415,A0000015,free,26.55,USD,2024-08-26,2025-03-11
S000000416,A0000563,pro,506.71,USD,2022-11-20,2023-07-10
S000000417,A0004933,enterprise,0.0,EUR,2023-02-19,2024-04-18
S000000418,A0005597,basic,203.6,USD,2022-04-15,2022-11-06
S000000419,A0005766,free,180.34,USD,2023-07-11,2023-09-03
S000000420,A0000042,enterprise,29.07,EUR,2022-08-08,2023-03-03
S000000421,A0000952,enterprise,0.0,USD,2023-06-29,2023-11-29
S000000422,A0003790,enterprise,478.55,USD,2022-10-30,2024-06-01
S000000423,A0004388,basic,95.3,USD,2022-12-14,2023-07-01
S000000424,A0004697,basic,29.96,USD,2024-03-28,2025-05-03
S000000425,A0000669,enterprise,502.78,EUR,2023-11-11,2025-02-12
S000000426,A0003789,free,0.0,USD,2022-03-14,2023-04-15
S000000427,A0003245,pro,31.86,USD,2023-04-15,2023-06-07
S000000428,A0005235,free,498.62,USD,2024-04-18,2025-10-18
S000000429,A0004775,enterprise,26.69,USD,2024-06-01,2024-12-19
S000000430,A0000941,pro,0.0,EUR,2022-07-06,2023-05-24
S000000431,A0004004,enterprise,201.05,USD,2022-10-24,2024-01-01
S000000432,A0005223,free,97.74,USD,2022-02-21,2022-10-21
S000000433,A0003843,pro,545.71,EUR,2022-02-02,2023-02-14
S000000434,A0001916,basic,483.32,EUR,2022-01-29,2023-04-04
S000000435,A0004212,pro,26.84,USD,2024-05-22,2024-11-07
S000000436,A0003526,enterprise,0.0,USD,2023-08-05,2023-11-23
S000000437,A0001650,free,27.05,EUR,2023-07-21,2024-07-05
S000000438,A0000838,pro,0.0,EUR,2022-09-10,2023-06-21
S000000439,A0001871,pro,0.0,USD,2023-06-15,2024-06-28
S000000440,a0004401,enterprise,0.0,USD,2022-04-05,2022-07-22
S000000441,A0004835,free,89.16,EUR,2024-04-25,2024-11-22
S000000442,A0002940,free,503.17,USD,2023-10-26,2024-10-13
S000000443,A0000276,free,200.69,USD,2023-05-26,2024-08-16
S000000444,A0002300,pro,209.5,EUR,2023-12-26,2024-02-04
S000000445,A0005061,basic,208.98,USD,2022-12-28,2024-08-12
S000000446,A0005511,free,0.0,USD,2023-11-11,2024-01-20
S000000447,A0001720,free,206.98,EUR,2022-08-03,2022-12-27
S000000448,A0000919,basic,27.45,USD,2022-04-03,2023-04-26
S000000449,A0004836,enterprise,218.47,EUR,2022-06-02,2023-03-04
S000000450,A0005014,basic,0.0,EUR,2023-01-06,2023-09-25
S000000451,A0000828,basic,470.12,EUR,2022-12-01,2023-04-29
S000000452,A0005154,free,102.58,USD,2024-07-31,2025-04-19
S000000453,A0005458,enterprise,106.69,USD,2023-10-02,2024-03-20
S000000454,A0005774,basic,0.0,EUR,2024-02-12,2024-12-04
S000000455,A0001988,enterprise,95.35,USD,2023-07-09,2024-10-23
S000000456,A0004501,enterprise,486.96,EUR,2022-09-20,2023-02-21
S000000457,A0001274,free,0.0,USD,2023-06-23,2025-01-10
S000000458,A0002166,basic,536.33,USD,2024-01-29,2025-02-22
S000000459,A0000434,basic,31.22,USD,2022-07-24,2023-11-19
S000000460,A0001542,pro,506.18,USD,2022-03-16,2022-10-30
S000000461,A0001785,basic,185.93,USD,2024-07-30,2026-03-21
S000000462,A0004485,enterprise,513.82,USD,2022-11-28,2023-03-08
S000000463,A0003469,enterprise,471.2,EUR,2022-07-28,2023-05-13
S000000464,A0000012,enterprise,0.0,USD,2024-03-06,2024-09-28
S000000465,A0000253,basic,29.93,EUR,2022-12-07,2024-05-11
S000000466,A0005046,free,28.42,USD,2024-05-30,2024-07-17
S000000467,A0004541,pro,0.0,EUR,2023-09-03,2025-03-06
S000000468,A0003247,basic,534.35,USD,2023-09-26,2025-04-10
S000000469,A0005436,pro,534.86,EUR,2024-05-13,2025-08-04
S000000470,A0003334,pro,508.4,USD,2024-09-19,2026-01-19
S000000471,A0002427,enterprise,29.87,USD,2023-12-31,2025-03-25
S000000472,A0001571,basic,202.06,USD,2023-11-17,2024-07-14
S000000473,A0005203,pro,0.0,EUR,2023-09-27,2024-06-06
S000000474,A0004053,free,27.54,EUR,2023-09-29,2024-11-14
S000000475,A0000273,pro,209.56,EUR,2023-10-18,2024-11-04
S000000476,A0003923,enterprise,198.09,EUR,2022-05-22,2023-06-02
S000000477,A0001668,enterprise,0.0,USD,2024-04-11,2025-02-19
S000000478,A0000762,pro,546.98,EUR,2022-09-10,2023-03-07
S000000479,A0001692,enterprise,31.75,USD,2024-04-14,2024-07-13
S000000480,a0005009,enterprise,91.32,USD,2023-10-04,2024-12-02
S000000481,A0001907,free,28.23,EUR,2024-08-30,2025-03-31
S000000482,A0005411,pro,206.71,EUR,2023-04-16,2024-08-15
S000000483,A0001162,basic,540.7,EUR,2023-01-05,2023-11-25
S000000484,A0005715,pro,0.0,USD,2022-06-08,2022-10-29
S000000485,A0005484,enterprise,0.0,USD,2022-04-10,2022-07-31
S000000486,A0001829,enterprise,466.26,EUR,2023-12-03,2025-05-23
S000000487,A0001361,enterprise,525.26,USD,2022-04-09,2022-07-12
S000000488,A0003955,enterprise,509.29,USD,2022-01-25,2022-06-09
S000000489,A0002139,enterprise,0.0,USD,2023-11-13,2024-05-21
S000000490,A0002806,pro,30.36,USD,2022-12-31,2023-12-05
S000000491,A0002932,basic,92.89,USD,2024-02-10,2024-10-08
S000000492,A0003940,basic,499.62,USD,2023-10-01,2025-05-15
S000000493,A0002288,enterprise,31.44,EUR,2022-12-02,2024-01-19
S000000494,A0000181,free,513.89,USD,2022-07-12,2023-03-09
S000000495,A0003137,free,0.0,EUR,2022-07-29,2023-02-17
S000000496,A0005419,free,449.75,USD,2022-02-22,2022-07-25
S000000497,A0005982,basic,106.25,EUR,2022-09-13,2023-04-02
S000000498,A0004768,free,94.91,USD,2023-05-27,2023-10-27
S000000499,A0004164,enterprise,107.31,USD,2023-10-19,2025-03-10
S000000500,A0004438,basic,532.09,EUR,2023-05-12,2023-12-16
S000000501,A0005823,pro,31.41,USD,2023-08-24,2024-01-30
S000000502,A0005955,basic,0.0,USD,2024-03-20,2024-08-27
S000000503,A0000527,free,198.27,USD,2022-06-08,2023-06-30
S000000504,A0002488,free,205.95,USD,2023-09-21,2025-04-05
S000000505,A0004358,pro,0.0,USD,2022-05-22,2024-01-05
S000000506,A0003739,basic,96.07,EUR,2023-10-24,2024-08-10
S000000507,A0000635,pro,107.75,USD,2023-05-05,2024-11-07
S000000508,A0001914,pro,181.51,USD,2022-02-21,2022-04-09
S000000509,A0001826,pro,0.0,USD,2023-06-18,2024-09-01
S000000510,A0000596,pro,218.48,EUR,2023-09-06,2025-02-05
S000000511,A0004963,basic,469.62,EUR,2022-08-23,2022-12-05
S000000512,A0001430,enterprise,199.31,USD,2022-01-22,2022-07-26
S000000513,A0000166,basic,31.78,USD,2024-02-14,2024-08-17
S000000514,A0002053,enterprise,102.38,USD,2022-06-01,2022-09-06
S000000515,A0005328,enterprise,189.66,EUR,2023-06-10,2024-12-02
S000000516,A0001187,pro,0.0,USD,2024-04-14,2025-09-25
S000000517,A0002336,free,520.63,EUR,2023-12-16,2025-07-10
S000000518,A0005226,free,210.99,USD,2022-04-03,2023-09-28
S000000519,A0001428,free,497.86,USD,2023-07-02,2023-10-17
S000000520,A0005672,pro,0.0,USD,2024-08-03,2024-10-23
S000000521,A0001297,pro,533.69,USD,2024-01-19,2024-06-26
S000000522,A0004219,free,199.23,USD,2024-06-10,2024-10-06
S000000523,A0005608,enterprise,31.73,EUR,2024-05-13,2024-08-18
S000000524,A0003860,enterprise,0.0,EUR,2022-01-05,2023-07-23
S000000525,A0002054,basic,96.37,USD,2024-04-08,2025-02-18
S000000526,A0001692,basic,200.81,USD,2024-08-17,2025-03-12
S000000527,A0003892,free,93.58,USD,2022-09-23,2023-10-14
S000000528,A0003619,basic,102.81,USD,2024-09-18,2024-12-11
S000000529,A0002561,free,92.08,USD,2022-02-10,2022-10-20
S000000530,A0003095,enterprise,96.44,EUR,2024-07-19,2024-09-01
S000000531,A0000847,basic,107.81,EUR,2022-02-21,2023-09-16
S000000532,A0000901,pro,180.68,USD,2022-01-08,2022-05-11
S000000533,A0003862,enterprise,193.26,EUR,2024-04-02,2025-04-23
S000000534,A0004256,pro,31.26,USD,2024-09-07,2026-02-02
S000000535,A0002693,enterprise,92.15,USD,2023-06-25,2023-12-17
S000000536,A0000312,basic,30.04,USD,2022-12-21,2023-09-26
S000000537,A0001475,enterprise,0.0,USD,2022-12-31,2023-03-13
S000000538,A0001698,enterprise,30.17,USD,2022-03-05,2023-10-22
S000000539,A0001247,pro,93.35,EUR,2022-01-27,2023-06-28
S000000540,A0003503,basic,180.92,USD,2023-04-13,2024-06-11
S000000541,A0005679,basic,200.1,USD,2022-12-28,2023-05-13
S000000542,A0001538,free,209.0,USD,2023-09-15,2025-01-22
S000000543,A0000686,enterprise,91.46,USD,2022-07-10,2024-01-19
S000000544,A0002038,enterprise,29.33,EUR,2023-02-20,2023-06-01
S000000545,A0000614,free,461.7,USD,2022-06-10,2022-12-09
S000000546,A0005045,free,494.7,EUR,2023-07-14,2023-09-27
S000000547,A0004561,free,475.13,USD,2023-02-25,2023-10-27
S000000548,A0003295,free,187.06,EUR,2024-01-20,2024-10-01
S000000549,A0004150,free,28.05,USD,2022-10-31,2024-05-19
S000000550,A0003199,pro,483.1,USD,2022-12-11,2023-05-24
S000000551,A0005625,basic,523.61,USD,2022-12-08,2023-06-16
S000000552,A0005105,basic,213.73,EUR,2024-09-06,2025-10-22
S000000553,A0002523,pro,218.41,EUR,2022-07-21,2022-12-16
S000000554,A0003876,free,546.45,EUR,2022-08-02,2023-04-26
S000000555,A0005129,pro,105.01,USD,2022-01-05,2023-06-23
S000000556,A0001388,enterprise,27.08,EUR,2024-03-24,2024-08-02
S000000557,A0005066,basic,103.88,EUR,2023-09-25,2024-08-25
S000000558,A0003529,enterprise,216.97,EUR,2024-06-07,2025-06-10
S000000559,A0001773,pro,30.55,EUR,2022-03-21,2022-07-27
S000000560,A0000368,pro,0.0,EUR,2024-06-21,2026-02-08
S000000561,A0004251,basic,0.0,USD,2022-07-25,2022-12-07
S000000562,A0002315,pro,0.0,EUR,2022-02-21,2022-10-12
S000000563,A0005645,free,28.22,USD,2022-01-20,2023-02-09
S000000564, A0000210 ,basic,197.69,USD,2023-02-07,2023-05-15
S000000565,A0001411,pro,510.49,EUR,2022-10-18,2022-11-30
S000000566,A0003436,enterprise,477.07,EUR,2023-08-12,2025-03-14
S000000567,A0005705,free,0.0,USD,2022-08-06,2022-11-17
S000000568,A0002997,pro,0.0,USD,2022-05-17,2023-04-29
S000000569,A0002321,free,31.31,USD,2023-12-04,2025-02-23
S000000570,A0003638,enterprise,534.23,USD,2024-08-15,2025-07-04
S000000571, A0000603 ,enterprise,0.0,EUR,2023-04-12,2023-05-17
S000000572,A0001259,basic,505.08,USD,2022-09-04,2024-02-26
S000000573,A0000294,enterprise,542.49,USD,2024-01-09,2025-06-20
S000000574,A0005960,enterprise,548.73,EUR,2023-04-22,2024-11-05
S000000575,A0005566,basic,186.93,USD,2024-01-02,2025-07-25
S000000576,A0003787,enterprise,525.39,EUR,2022-05-18,2023-01-13
S000000577,A0003374,free,0.0,EUR,2023-03-21,2024-02-12
S000000578,A0005355,basic,91.68,USD,2022-09-16,2022-10-25
S000000579,A0005590,basic,27.29,USD,2023-05-11,2024-01-11
S000000580,A0005818,pro,95.88,USD,2023-04-01,2023-09-07
S000000581,A0001414,basic,192.05,EUR,2022-02-08,2023-06-14
S000000582,A0003801,basic,536.75,EUR,2022-11-22,2024-05-24
S000000583,A0002997,basic,504.46,EUR,2022-01-06,2023-03-28
S000000584,A0000377,basic,29.02,USD,2023-03-01,2024-04-14
S000000585,A0003558,enterprise,490.27,EUR,2023-10-29,2025-01-26
S000000586,A0000170,pro,26.5,USD,2024-03-31,2024-09-30
S000000587,A0002177,enterprise,188.93,EUR,2023-10-19,2024-11-02
S000000588,A0003000,pro,107.46,EUR,2022-08-13,2023-06-08
S000000589,A0000206,free,457.81,EUR,2023-11-24,2024-09-19
S000000590,A0004571,free,184.65,EUR,2024-05-06,2025-04-01
S000000591,A0000085,basic,534.79,EUR,2024-08-11,2025-02-16
S000000592,A0000241,basic,0.0,EUR,2023-06-18,2024-09-19
S000000593,A0000668,enterprise,104.48,EUR,2022-05-13,2023-12-23
S000000594,A0001742,enterprise,214.27,EUR,2022-05-29,2022-11-25
S000000595,A0003521,enterprise,0.0,EUR,2024-01-02,2024-04-09
S000000596,A0003453,free,98.29,EUR,2022-08-26,2022-12-27
S000000597,A0005040,free,102.72,USD,2023-01-03,2023-03-31
S000000598,A0005741,pro,498.66,EUR,2022-01-23,2023-05-24
S000000599,A0000344,enterprise,105.82,EUR,2024-07-17,2025-03-23
S000000600,A0003261,free,98.09,EUR,2023-12-28,2025-06-20
S000000601,A0005847,basic,207.08,USD,2023-06-16,2024-06-19
S000000602,A0004146,free,180.71,USD,2023-01-05,2023-11-10
S000000603,A0003162,enterprise,100.37,USD,2024-07-08,2025-01-10
S000000604,A0002030,basic,191.38,USD,2022-03-02,2023-01-21
S000000605,A0002529,pro,481.09,USD,2023-11-08,2024-07-01
S000000606,A0002426,free,0.0,USD,2024-01-16,2025-05-23
S000000607,A0005054,enterprise,195.36,EUR,2023-03-10,2024-04-27
S000000608,A0003592,enterprise,209.37,USD,2024-05-17,2024-08-11
S000000609,A0004475,enterprise,180.47,EUR,2023-03-25,2024-05-22
S000000610,A0002913,enterprise,0.0,EUR,2022-05-07,2022-11-21
S000000611,A0003077,basic,31.06,USD,2024-03-18,2025-06-17
S000000612,A0004417,pro,184.97,EUR,2022-11-25,2023-07-24
S000000613,A0004979,pro,180.59,USD,2023-09-16,2024-07-20
S000000614,A0003389,free,0.0,EUR,2022-02-09,2022-06-24
S000000615,A0005875,basic,215.93,USD,2024-04-08,2025-08-29
S000000616,A0000551,free,512.76,USD,2023-09-20,2025-03-23
S000000617,A0003524,enterprise,516.43,USD,2022-03-03,2022-05-25
S000000618,A0003744,free,29.14,EUR,2023-12-09,2025-02-23
S000000619,A0001804,enterprise,29.91,USD,2023-01-29,2023-10-25
S000000620,A0004136,pro,182.58,EUR,2022-02-28,2023-10-16
S000000621,A0005223,enterprise,0.0,USD,2022-01-26,2022-09-11
S000000622,A0005505,free,0.0,USD,2022-04-18,2023-11-26
S000000623,A0002807,pro,184.19,EUR,2022-03-22,2022-10-16
S000000624,A0000801,pro,210.21,USD,2023-03-07,2024-05-07
S000000625,A0003918,enterprise,0.0,EUR,2023-01-20,2023-11-14
S000000626,A0004819,free,179.67,EUR,2022-02-28,2022-05-05
S000000627,A0005338,basic,0.0,USD,2023-06-20,2024-04-24
S000000628,A0001711,pro,26.97,USD,2023-08-09,2024-03-14
S000000629,A0004231,free,28.21,EUR,2024-03-19,2024-06-12
S000000630,A0004020,pro,27.76,USD,2024-01-23,2024-07-26
S000000631,A0001735,enterprise,0.0,USD,2024-03-10,2024-06-09
S000000632,A0001426,basic,189.27,USD,2022-02-10,2022-06-11
S000000633,A0004003,basic,528.23,USD,2022-04-17,2022-08-05
S000000634,A0004895,basic,30.23,EUR,2023-03-05,2024-01-24
S000000635,A0004518,free,28.04,EUR,2023-08-01,2024-05-22
S000000636,A0001646,pro,202.39,EUR,2022-11-04,2023-12-19
S000000637,A0005401,free,470.77,USD,2023-03-17,2024-04-07
S000000638,A0001161,pro,97.92,EUR,2023-01-19,2023-11-24
S000000639,A0004788,free,29.63,USD,2022-01-28,2022-05-16
S000000640,A0005613,basic,93.89,USD,2022-03-07,2023-09-07
S000000641,A0000822,basic,30.03,USD,2022-02-03,2023-02-05
S000000642,A0005596,pro,92.4,EUR,2024-01-02,2025-06-15
S000000643,A0001648,basic,201.9,USD,2022-07-14,2023-04-22
S000000644,A0004810,pro,96.92,EUR,2023-06-25,2024-11-11
S000000645,A0002868,basic,0.0,USD,2024-05-15,2025-11-10
S000000646,A0003364,enterprise,107.58,USD,2022-08-03,2024-02-15
S000000647,A0000593,free,31.81,EUR,2024-06-25,2024-11-02
S000000648,A0001651,free,195.84,EUR,2022-09-21,2023-04-26
S000000649,A0001690,enterprise,188.73,USD,2022-01-29,2023-08-23
S000000650,A0000160,pro,0.0,EUR,2024-07-14,2024-08-30
S000000651,A0005401,basic,0.0,USD,2024-08-06,2025-06-28
S000000652,A0005374,enterprise,99.47,EUR,2022-12-23,2023-12-20
S000000653,A0001518,basic,26.71,EUR,2022-02-12,2022-08-03
S000000654,A0002862,basic,29.73,EUR,2022-11-05,2023-04-16
S000000655,A0000370,enterprise,29.81,EUR,2024-02-20,2025-05-30
S000000656,A0002754,basic,96.02,USD,2024-05-07,2024-12-28
S000000657,A0005140,basic,30.99,EUR,2024-01-07,2024-05-27
S000000658,A0005617,free,0.0,USD,2023-01-01,2024-08-12
S000000659,A0004767,basic,0.0,USD,2024-07-23,2024-09-03
S000000660,A0001164,basic,198.94,EUR,2022-12-13,2024-07-25
S000000661,A0002489,free,30.17,EUR,2024-03-28,2025-02-19
S000000662,A0004874,free,0.0,EUR,2022-05-05,2023-08-02
S000000663,A0005972,pro,95.87,USD,2024-08-26,2024-10-25
S000000664,A0002104,basic,26.96,USD,2023-12-08,2025-01-27
S000000665,A0002706,basic,0.0,EUR,2023-08-22,2024-11-09
S000000666,A0005145,free,104.79,EUR,2023-12-07,2024-01-06
S000000667,A0005932,enterprise,490.11,USD,2022-07-31,2022-10-27
S000000668,A0002433,enterprise,27.33,USD,2023-12-09,2025-05-07
S000000669,A0000248,basic,0.0,USD,2024-06-07,2025-05-15
S000000670,A0001706,pro,29.63,EUR,2024-02-10,2024-11-30
S000000671,A0002178,basic,30.88,EUR,2024-06-04,2025-02-03
S000000672,A0001540,enterprise,183.65,USD,2024-02-03,2024-07-30
S000000673,A0003661,enterprise,464.56,EUR,2022-12-27,2023-04-01
S000000674,A0001903,free,0.0,USD,2023-08-27,2024-06-17
S000000675,A0002591,basic,0.0,EUR,2023-08-19,2024-02-27
S000000676,A0004568,enterprise,106.2,USD,2023-04-18,2024-05-11
S000000677,A0002464,pro,0.0,EUR,2022-12-16,2023-08-18
S000000678,A0003362,pro,214.6,EUR,2024-01-19,2025-06-26
S000000679,A0004246,enterprise,108.57,EUR,2023-01-28,2024-06-14
S000000680,A0001808,basic,473.61,USD,2022-03-10,2022-09-04
S000000681,A0005870,pro,531.41,USD,2022-12-17,2024-06-20
S000000682,A0001924,enterprise,525.8,EUR,2023-03-26,2024-04-17
S000000683,A0003167,basic,488.54,USD,2024-07-17,2026-01-06
S000000684,A0002508,enterprise,27.51,USD,2022-09-29,2023-03-21
S000000685,A0000929,free,215.15,EUR,2024-02-15,2025-03-31
S000000686,A0003351,enterprise,0.0,USD,2022-03-06,2022-09-14
S000000687,A0005006,pro,184.76,EUR,2022-12-15,2024-06-23
S000000688,A0005692,free,30.75,USD,2022-07-24,2023-05-30
S000000689,A0005074,enterprise,106.87,EUR,2024-01-31,2024-12-20
S000000690,A0000173,pro,467.67,USD,2023-08-01,2023-09-25
S000000691,A0000794,pro,0.0,USD,2024-03-12,2025-07-18
S000000692,A0002777,enterprise,209.63,USD,2024-03-12,2025-01-04
S000000693,A0003342,basic,0.0,USD,2023-07-18,2024-10-10
S000000694,A0002826,basic,473.73,EUR,2023-04-03,2024-10-22
S000000695,A0000176,basic,0.0,USD,2022-11-01,2023-07-04
S000000696,A0005394,basic,474.17,USD,2022-04-07,2022-11-06
S000000697,A0003478,pro,0.0,EUR,2022-05-17,2024-01-05
S000000698,A0004586,free,189.65,EUR,2023-04-14,2023-07-06
S000000699,A0001868,enterprise,0.0,EUR,2024-05-24,2025-04-18
S000000700,A0005338,free,29.71,USD,2023-11-10,2024-03-31
S000000701,A0000446,pro,101.31,USD,2022-11-21,2024-05-29
S000000702,A0000645,basic,90.37,USD,2022-10-04,2023-04-30
S000000703,A0003582,free,91.53,EUR,2023-05-15,2024-12-25
S000000704,A0000497,pro,199.4,USD,2024-06-24,2025-07-07
S000000705,A0003832,basic,188.95,USD,2022-06-28,2023-12-25
S000000706,A0005158,enterprise,515.06,EUR,2023-02-07,2023-07-23
S000000707,A0004369,enterprise,0.0,EUR,2023-01-16,2023-08-31
S000000708,A0000661,basic,516.85,USD,2023-10-07,2023-12-19
S000000709,A0001121,basic,94.61,USD,2022-06-09,2023-07-29
S000000710,A0001139,basic,465.02,USD,2022-11-25,2023-04-21
S000000711, A0004837 ,free,0.0,USD,2022-04-28,2023-02-11
S000000712,A0005466,enterprise,212.52,USD,2023-06-28,2024-12-04
S000000713,A0002587,basic,92.09,USD,2023-09-10,2024-05-20
S000000714,A0000142,enterprise,28.91,EUR,2023-07-03,2023-10-01
S000000715,A0002234,pro,209.78,USD,2022-11-09,2023-07-27
S000000716,A0002164,pro,100.71,USD,2023-01-23,2023-05-30
S000000717,A0003164,pro,483.33,USD,2023-04-09,2023-06-01
S000000718,A0005102,free,502.67,USD,2022-04-07,2023-03-17
S000000719,A0000219,basic,180.58,EUR,2023-05-31,2023-10-23
S000000720,A0005220,basic,0.0,USD,2022-11-23,2023-11-22
S000000721,A0004429,basic,99.03,EUR,2024-04-22,2024-08-11
S000000722,A0003552,enterprise,215.77,EUR,2022-04-27,2023-10-22
S000000723,A0004697,pro,106.24,EUR,2022-11-19,2023-10-28
S000000724,A0005601,pro,99.46,EUR,2022-12-15,2023-09-03
S000000725,A0001531,pro,215.21,EUR,2023-05-12,2024-06-25
S000000726,A0004175,basic,101.25,EUR,2023-12-05,2024-09-29
S000000727,A0002699,pro,202.55,EUR,2023-03-28,2023-11-06
S000000728,A0003805,pro,185.44,EUR,2024-01-08,2025-05-26
S000000729,A0004651,basic,487.39,EUR,2024-03-02,2025-02-08
S000000730,A0001592,free,462.79,USD,2022-06-18,2023-07-15
S000000731,A0001999,enterprise,27.01,EUR,2023-12-16,2024-10-07
S000000732,A0003330,enterprise,29.2,USD,2023-03-21,2023-07-29
S000000733,A0001173,pro,464.85,EUR,2022-10-10,2024-03-07
S000000734,A0001699,enterprise,0.0,EUR,2022-11-17,2023-08-19
S000000735,A0003474,basic,0.0,EUR,2024-09-14,2024-11-19
S000000736,A0005518,free,0.0,USD,2023-08-16,2024-12-14
S000000737,A0005426,enterprise,193.41,USD,2023-05-02,2024-09-16
S000000738,A0004379,basic,96.25,USD,2022-12-21,2024-05-27
S000000739,A0004852,basic,200.06,EUR,2023-12-17,2024-10-21
S000000740,A0002188,free,106.53,EUR,2024-01-17,2024-05-24
S000000741,A0001595,enterprise,477.95,USD,2022-09-02,2022-10-20
S000000742,A0003921,free,188.53,EUR,2022-04-16,2023-03-15
S000000743,A0001127,basic,198.88,USD,2024-04-07,2024-08-17
S000000744,A0003571,basic,204.19,USD,2022-08-12,2024-04-01
S000000745,A0001279,pro,30.28,EUR,2022-06-07,2022-09-28
S000000746,A0005025,free,533.21,USD,2023-05-19,2024-08-11
S000000747,A0005645,basic,530.19,USD,2023-02-11,2023-12-14
S000000748,A0005992,free,26.36,EUR,2022-10-22,2024-05-18
S000000749,A0000156,pro,99.06,EUR,2023-05-10,2024-09-06
S000000750, A0004723 ,pro,0.0,EUR,2023-01-15,2024-07-16
S000000751,A0001522,enterprise,90.06,EUR,2022-05-16,2023-12-13
S000000752,A0000643,enterprise,100.11,USD,2024-01-05,2025-07-20
S000000753,A0000147,basic,193.89,USD,2022-09-18,2023-07-13
S000000754,A0004748,pro,0.0,EUR,2022-12-21,2023-12-03
S000000755,A0005089,basic,28.24,USD,2023-11-19,2024-04-07
S000000756,A0000815,basic,95.9,USD,2023-12-01,2024-11-16
S000000757,A0001286,pro,27.14,EUR,2022-09-20,2022-11-28
S000000758,A0002709,free,28.22,EUR,2024-08-13,2026-01-11
S000000759,A0002381,pro,107.72,EUR,2023-05-19,2024-09-16
S000000760,A0005873,pro,26.37,EUR,2022-04-05,2022-10-20
S000000761,A0002605,free,215.85,USD,2023-06-24,2024-05-26
S000000762,A0004314,basic,488.91,USD,2024-07-14,2025-02-23
S000000763,A0000857,pro,97.24,USD,2023-10-02,2024-03-04
S000000764,A0001508,pro,192.37,USD,2022-09-03,2023-11-09
S000000765,A0004661,basic,30.51,EUR,2023-03-02,2024-06-14
S000000766,A0003993,free,0.0,EUR,2022-01-11,2022-07-24
