account_id,account_name,country,created_date,status
A0000491,Acct-O4LX2J,US,2023-04-28,active
A0000492,Acct-LRN5C5,PL,2021-07-24,trial
A0000493,Acct-DC4757,FR,2024-02-15,trial
A0000494,Acct-UOIHTB,DE,2021-06-18,trial
A0000495,Acct-AWB763,PL,2021-11-03,suspended
A0000496,Acct-Z2J5VS,FR,2023-03-28,churned
A0000497,Acct-N1K7X7,PL,2022-11-20,suspended
A0000498,Acct-8CEAT8,FR,2024-08-29,suspended
A0000499,Acct-ATSBKV,DE,2022-02-21,trial
A0000500,Acct-NBC5IT,FR,2024-07-03,suspended
A0000501,Acct-TV4EN4,DE,2021-06-15,churned
A0000502,Acct-IJFIQX,FR,2023-02-04,trial
A0000503,Acct-EY8Z8U,FR,2021-05-17,suspended
A0000504,Acct-RBZR0F,FR,2021-01-28,trial
A0000505,Acct-VWLDAX,DE,2024-01-12,churned
A0000506,Acct-3Q2VH7,US,2024-02-20,active
A0000507,Acct-T7Z4JP,PL,2022-11-26,suspended
A0000508,Acct-CTSTOX,DE,2022-04-24,active
A0000509,Acct-W123OT,DE,2023-01-26,active
A0000510,Acct-26TAYI,US,2024-05-04,active
A0000511,Acct-MI3TNN,PL,2022-05-16,trial
A0000512,Acct-CST4O5,DE,2022-02-04,trial
A0000513,Acct-DKTIEO,DE,2024-04-02,churned
A0000514,Acct-R3OA6R,DE,2024-01-14,active
A0000515,Acct-0EJLEK,PL,2023-05-05,trial
A0000516,Acct-87BQ5N,DE,2024-09-12,trial
A0000517,Acct-U60979,US,2022-07-23,trial
A0000518,Acct-KU5PKH,FR,2024-02-19,trial
A0000519,Acct-YIV9IN,PL,2023-04-27,suspended
A0000520,Acct-ECBM9M,US,2021-01-05,trial
A0000521,Acct-GO3Q43,FR,2021-02-18,churned
A0000522,Acct-9S3UUN,US,2022-06-02,active
A0000523,Acct-Y5LK86,DE,2023-05-03,suspended
A0000524,Acct-RWQKVC,PL,2024-03-22,churned
A0000525,Acct-8JWNRZ,DE,2022-04-03,suspended
A0000526,Acct-9A10F0,FR,2022-01-17,active
A0000527,Acct-EVLB5B,FR,2022-01-15,suspended
A0000528,Acct-NHRSO9,FR,2022-11-12,trial
A0000529,Acct-2AE826,DE,2022-11-01,trial
A0000530,Acct-2ECC0F,US,2024-10-15,suspended
A0000531,Acct-CMU3AQ,FR,2023-09-14,trial
A0000532,Acct-AAHR8N,US,2022-12-08,active
A0000533,Acct-QEGJO1,FR,2021-11-27,churned
A0000534,Acct-8K2GQ1,FR,2022-07-19,trial
A0000535,Acct-WV4RSM,PL,2021-02-18,suspended
A0000536,Acct-ODULKP,PL,2022-08-01,suspended
A0000537,Acct-P0M3EG,DE,2022-02-07,suspended
A0000538,Acct-O43HCZ,US,2023-01-21,churned
A0000539,Acct-BQ0MKG,PL,2021-04-02,suspended
A0000540,Acct-95ESV4,PL,2023-10-18,churned
A0000541,Acct-SJ1LY6,DE,2023-07-17,active
A0000542,Acct-2BGCV5,PL,2024-09-02,trial
A0000543,Acct-6PNDTH,FR,2023-06-11,active
A0000544,Acct-K8YOBI,US,2023-11-04,churned
A0000545,Acct-JX23TT,FR,2021-05-03,trial
A0000546,Acct-K6NJZI,DE,2023-03-07,suspended
A0000547,Acct-LK59ZO,US,2024-01-30,active
A0000548,Acct-5PFBTV,PL,2021-07-19,churned
A0000549,Acct-E4WP6Z,US,2022-08-27,suspended
A0000550,Acct-JNN2MQ,FR,2023-10-17,trial
A0000551,Acct-Y0EVA3,FR,2021-05-14,suspended
A0000552,Acct-5HPYWP,PL,2023-12-09,trial
A0000553,Acct-33D3R8,DE,2022-02-02,churned
A0000554,Acct-5GIVMT,US,2021-03-11,trial
A0000555,Acct-THTO5J,FR,2023-02-18,churned
A0000556,Acct-BQYPT3,FR,2021-01-15,suspended
A0000557,Acct-LHBNE9,FR,2021-01-17,churned
A0000558,Acct-5BE6RU,FR,2024-06-11,suspended
A0000559,Acct-WYYJ3Q,DE,2023-12-08,trial
A0000560,Acct-SRAUNN,FR,2022-08-17,suspended
A0000561,Acct-XM8UVO,PL,2022-12-02,trial
A0000562,Acct-YJXUJX,PL,2022-11-17,suspended
A0000563,Acct-HM7BDM,FR,2021-03-28,suspended
A0000564,Acct-ELWKEH,DE,2023-03-18,suspended
A0000565,Acct-6ELXM6,DE,2022-12-31,suspended
A0000566,Acct-CZJLX4,US,2023-02-15,trial
A0000567,Acct-L584TL,FR,2021-10-30,active
A0000568,Acct-SOW5MQ,FR,2024-01-25,churned
A0000569,Acct-2OFJDI,FR,2024-10-13,trial
A0000570,Acct-NBG4SR,US,2022-05-23,trial
A0000571,Acct-6BB1U7,US,2024-04-17,churned
A0000572,Acct-CV9AGQ,US,2023-06-05,active
A0000573,Acct-XQDINN,DE,2023-12-17,trial
A0000574,Acct-1TSBQD,FR,2021-10-26,suspended
A0000575,Acct-1RLPY6,FR,2022-05-12,trial
A0000576,Acct-DIR5SK,PL,2021-12-26,active
A0000577,Acct-L9CVDY,FR,2023-04-05,churned
A0000578,Acct-VSTUPP,PL,2021-11-23,churned
A0000579,Acct-UXN8CI,DE,2021-01-14,trial
A0000580,Acct-R1ZMNF,FR,2021-06-20,trial
A0000581,Acct-5GZXBH,US,2023-03-01,suspended
A0000582,Acct-A50ZSP,US,2022-09-14,churned
A0000583,Acct-MGRSYS,US,2023-01-20,trial
A0000584,Acct-SKGSI6,DE,2021-08-09,churned
A0000585,Acct-9DCMCJ,DE,2023-06-18,suspended
A0000586,Acct-1QIOYL,US,2024-01-28,suspended
A0000587,Acct-FTQCES,DE,2023-11-19,suspended
A0000588,Acct-1BF0F3,DE,2023-11-15,active
A0000589,Acct-Q10A7K,PL,2022-03-17,churned
A0000590,Acct-8U0PT5,FR,2024-05-05,suspended
A0000591,Acct-XYBF47,US,2022-08-07,active
A0000592,Acct-VCW5CJ,US,2021-05-22,churned
A0000593,Acct-6EDZ2C,DE,2023-09-21,trial
A0000594,Acct-CJSA36,PL,2024-01-12,churned
A0000595,Acct-U4DJI0,PL,2024-05-29,churned
A0000596,Acct-ZA1MKE,FR,2021-11-11,churned
A0000597,Acct-AYQF62,US,2024-04-14,churned
A0000598,Acct-9CML5C,PL,2024-10-10,trial
A0000599,Acct-ED8859,FR,2021-04-19,suspended
A0000600,Acct-TV268V,FR,2021-12-05,suspended
A0000601,Acct-BVDUH7,PL,2023-03-27,churned
A0000602,Acct-K42AX3,PL,2023-10-17,churned
A0000603,Acct-DSD22A,DE,2024-06-04,suspended
A0000604,Acct-08WNN2,DE,2024-03-04,churned
A0000605,Acct-GF6OTC,US,2021-07-16,trial
A0000606,Acct-Z9VFSY,PL,2023-05-01,trial
A0000607,Acct-5627NN,FR,2021-03-07,suspended
A0000608,Acct-15CPVI,PL,2024-09-05,suspended
A0000609,Acct-FTSRND,US,2022-05-07,suspended
A0000610,Acct-J2YQGN,PL,2023-01-14,active
A0000611,Acct-HN3UWY,DE,2024-07-25,active
A0000612,Acct-RNMXA5,US,2021-10-07,active
A0000613,Acct-6ZPAE9,DE,2021-08-08,trial
A0000614,Acct-9HKFQY,US,2024-01-11,trial
A0000615,Acct-QLOEQD,FR,2022-05-28,active
A0000616,Acct-HEFMXJ,US,2021-07-13,trial
A0000617,Acct-QEDZ34,PL,2024-07-02,suspended
A0000618,Acct-QFCOMH,DE,2023-01-23,trial
A0000619,Acct-C14X5O,DE,2022-06-23,active
A0000620,Acct-JGEEGX,PL,2022-12-07,churned
A0000621,Acct-YFARO8,DE,2023-11-25,trial
A0000622,Acct-58T7U4,PL,2022-01-21,suspended
A0000623,Acct-1Q49CI,US,2022-08-02,trial
A0000624,Acct-149TQA,FR,2024-01-29,trial
A0000625,Acct-XWLJZD,DE,2022-10-14,suspended
A0000626,Acct-3DDH5N,DE,2021-04-01,active
A0000627,Acct-M2SUS1,US,2024-01-19,active
A0000628,Acct-JYSU1F,US,2022-07-01,active
A0000629,Acct-C9C7JT,DE,2022-11-30,suspended
A0000630,Acct-NRCIEX,PL,2022-02-15,trial
A0000631,Acct-T04SY3,PL,2022-12-08,suspended
A0000632,Acct-1A46ZQ,FR,2024-02-21,churned
A0000633,Acct-VNAW35,US,2022-12-27,active
A0000634,Acct-S5JPYA,DE,2022-06-28,churned
A0000635,Acct-RJA3R7,DE,2024-04-18,churned
A0000636,Acct-B4EIV8,PL,2021-05-18,churned
A0000637,Acct-G3SHNS,US,2023-06-09,suspended
A0000638,Acct-RH19C8,DE,2021-08-11,trial
A0000639,Acct-WU3P5A,US,2021-09-22,trial
A0000640,Acct-S0P6O0,PL,2022-01-09,suspended
A0000641,Acct-M7DVE1,DE,2023-03-09,trial
A0000642,Acct-W9TKE6,FR,2023-05-10,suspended
A0000643,Acct-YBIZXG,US,2023-12-11,active
A0000644,Acct-0WL6G9,US,2022-08-06,suspended
A0000645,Acct-QV0K50,PL,2022-09-10,suspended
A0000646,Acct-RGDS8N,FR,2023-10-19,churned
A0000647,Acct-7YTQ8X,FR,2023-03-28,churned
A0000648,Acct-R2HPEV,DE,2023-02-02,churned
A0000649,Acct-1LTQVC,US,2022-03-02,churned
A0000650,Acct-IIIR7C,FR,2021-11-20,churned
A0000651,Acct-Q53TCY,PL,2022-08-11,trial
A0000652,Acct-J3S2P7,DE,2022-06-27,churned
A0000653,Acct-KGELF2,US,2022-05-04,trial
A0000654,Acct-V4UPZ8,US,2022-08-16,suspended
A0000655,Acct-JIEP8L,PL,2023-09-19,trial
A0000656,Acct-MFC2PA,PL,2022-06-05,active
A0000657,Acct-0FYA0Y,DE,2023-02-08,churned
A0000658,Acct-FKRYE9,DE,2023-01-05,suspended
A0000659,Acct-FN433X,FR,2022-01-02,suspended
A0000660,Acct-LRCNJ0,FR,2023-05-11,suspended
A0000661,Acct-8NU73O,PL,2024-06-22,churned
A0000662,Acct-S8FWIU,US,2024-01-30,active
A0000663,Acct-0G7YO0,DE,2023-06-13,suspended
A0000664,Acct-4EYSCH,US,2021-01-18,active
A0000665,Acct-73COGH,US,2022-10-28,suspended
A0000666,Acct-2NWJZF,US,2021-03-18,churned
A0000667,Acct-MIMZA5,DE,2021-08-29,trial
A0000668,Acct-1UVF8N,PL,2021-06-01,churned
A0000669,Acct-B0NX8Z,PL,2022-01-23,trial
A0000670,Acct-BGFNXG,DE,2024-10-12,suspended
A0000671,Acct-3Y9NUD,US,2023-12-18,trial
A0000672,Acct-RQ7FWE,US,2023-06-19,trial
A0000673,Acct-B5DPWQ,PL,2021-08-06,suspended
A0000674,Acct-E94WS2,DE,2022-02-05,suspended
A0000675,Acct-X8T5TI,DE,2024-08-06,suspended
A0000676,Acct-NOF51K,DE,2022-02-21,trial
A0000677,Acct-YCCBQT,DE,2024-08-31,suspended
A0000678,Acct-K521MH,FR,2023-02-21,churned
A0000679,Acct-1E7Q7Y,DE,2023-07-15,suspended
A0000680,Acct-9AG9BZ,DE,2021-07-21,suspended
A0000681,Acct-Q3VJA2,PL,2024-05-12,suspended
A0000682,Acct-QIFRS8,PL,2023-09-01,suspended
A0000683,Acct-TMU5WT,FR,2024-01-29,suspended
A0000684,Acct-WMXDZ1,US,2021-12-31,churned
A0000685,Acct-H8O6VP,PL,2021-09-21,active
A0000686,Acct-PLG7I7,US,2022-04-21,trial
A0000687,Acct-SLI10B,FR,2024-04-18,active
A0000688,Acct-1JLMBX,DE,2022-11-07,churned
A0000689,Acct-P8F7SA,US,2022-01-05,trial
A0000690,Acct-OKJVL2,US,2022-05-12,active
A0000691,Acct-C6S5WM,PL,2022-08-15,active
A0000692,Acct-274LOE,DE,2022-12-07,active
A0000693,Acct-PFPMVS,US,2022-03-18,suspended
A0000694,Acct-1LGFZ2,FR,2024-08-15,trial
A0000695,Acct-4YP0YK,DE,2023-01-26,active
A0000696,Acct-WM92PQ,US,2024-09-07,churned
A0000697,Acct-6PLQO3,PL,2023-01-12,churned
A0000698,Acct-ZDXHU5,FR,2023-05-15,churned
A0000699,Acct-76VYQY,DE,2023-07-25,trial
A0000700,Acct-IYSOTR,DE,2024-02-29,active
A0000701,Acct-35TOIG,PL,2021-08-02,active
A0000702,Acct-UWKT5M,FR,2023-06-13,trial
A0000703,Acct-SF7KVZ,DE,2021-01-19,trial
A0000704,Acct-ZD2FTJ,FR,2023-11-10,suspended
A0000705,Acct-7GN2H4,DE,2024-05-14,active
A0000706,Acct-1KUHH8,DE,2022-02-18,trial
A0000707,Acct-260PCS,US,2021-02-10,suspended
A0000708,Acct-7M52FM,US,2023-03-13,trial
A0000709,Acct-MM9J30,DE,2024-06-03,active
A0000710,Acct-2JCC93,US,2022-05-22,trial
A0000711,Acct-GN20VV,FR,2023-10-22,trial
A0000712,Acct-GBNHY7,US,2023-10-31,trial
A0000713,Acct-QI6LCS,PL,2021-02-10,active
A0000714,Acct-WKAZV6,FR,2022-04-20,churned
A0000715,Acct-IM8NP4,FR,2023-08-18,churned
A0000716,Acct-VMI8XF,DE,2023-12-10,suspended
A0000717,Acct-UO4ABJ,FR,2021-05-01,active
A0000718,Acct-0B1U73,PL,2022-09-13,suspended
A0000719,Acct-3BW060,FR,2024-02-09,trial
A0000720,Acct-HRB3I0,DE,2024-10-17,active
A0000721,Acct-9DGB1U,DE,2021-09-23,churned
A0000722,Acct-JXBKZA,US,2023-09-14,trial
A0000723,Acct-0KXQR9,FR,2022-03-16,active
A0000724,Acct-CE2NQZ,PL,2021-12-10,trial
A0000725,Acct-JETDNI,FR,2021-07-04,suspended
A0000726,Acct-FM1FUD,PL,2024-02-05,active
A0000727,Acct-JS6LDM,FR,2022-08-04,active
A0000728,Acct-1SPFRY,US,2021-11-03,churned
A0000729,Acct-BKLRU8,US,2021-04-14,active
A0000730,Acct-QE3ZSJ,DE,2021-04-08,churned
A0000731,Acct-VUCTY8,US,2021-04-16,active
A0000732,Acct-AX3QV7,PL,2021-08-05,active
A0000733,Acct-PWDCDN,DE,2024-07-07,trial
A0000734,Acct-V8ZQPL,DE,2023-05-11,churned
A0000735,Acct-9QUNLS,US,2021-03-20,active
A0000736,Acct-4SADSA,US,2021-04-24,trial
A0000737,Acct-O4KND2,PL,2022-12-17,active
A0000738,Acct-E9C69N,US,2021-07-28,trial
A0000739,Acct-AQNRDT,PL,2021-12-09,churned
A0000740,Acct-QYD5CP,PL,2021-06-22,trial
A0000741,Acct-DPHYWA,FR,2021-12-05,trial
A0000742,Acct-VUSYWL,FR,2021-12-19,trial
A0000743,Acct-8IYVDU,PL,2023-07-06,trial
A0000744,Acct-BYIPGI,DE,2021-03-03,suspended
A0000745,Acct-NBKY76,DE,2022-08-22,churned
A0000746,Acct-SB7KCI,PL,2021-11-04,trial
A0000747,Acct-UBVM6X,DE,2024-02-16,suspended
A0000748,Acct-VT9KSK,US,2024-06-17,trial
A0000749,Acct-K0LR3D,US,2023-05-30,suspended
A0000750,Acct-UAT2BO,DE,2021-03-03,trial
A0000751,Acct-XNMUSX,US,2024-01-20,churned
A0000752,Acct-XDEXCJ,US,2024-04-28,suspended
A0000753,Acct-BPOPWZ,DE,2023-01-02,suspended
A0000754,Acct-H0YRSN,FR,2023-03-09,churned
A0000755,Acct-54KRTU,FR,2021-09-28,active
A0000756,Acct-TJIG08,FR,2024-09-20,trial
A0000757,Acct-KBZJI3,PL,2021-06-20,trial
A0000758,Acct-SFOCMN,PL,2022-02-08,trial
A0000759,Acct-NVHV14,PL,2022-10-13,suspended
A0000760,Acct-VDSMB8,US,2022-05-01,churned
A0000761,Acct-S7DZJT,DE,2021-03-12,trial
A0000762,Acct-JMUMCV,PL,2024-05-21,active
A0000763,Acct-CF8ILS,DE,2023-03-23,suspended
A0000764,Acct-Y3V197,DE,2023-12-02,churned
A0000765,Acct-U1UQZN,PL,2024-01-02,active
A0000766,Acct-S7PFII,US,2021-03-08,churned
A0000767,Acct-YLI7R9,PL,2024-09-06,suspended
A0000768,Acct-KILBGI,FR,2023-04-13,trial
A0000769,Acct-9FK9CX,US,2021-10-25,active
A0000770,Acct-BDHG06,PL,2022-10-08,suspended
A0000771,Acct-SXPG19,DE,2024-09-11,suspended
A0000772,Acct-Q6VWM2,PL,2023-06-09,trial
A0000773,Acct-FAJDYI,PL,2021-10-21,suspended
A0000774,Acct-YC2HR9,US,2021-02-13,churned
A0000775,Acct-0D4M7B,PL,2023-08-21,active
A0000776,Acct-ND113A,US,2024-05-20,churned
A0000777,Acct-FN9THH,PL,2023-02-08,churned
A0000778,Acct-S8P5RY,FR,2023-09-10,suspended
A0000779,Acct-843523,PL,2024-05-14,churned
A0000780,Acct-56B7SE,FR,2021-05-04,suspended
A0000781,Acct-C0DGGQ,FR,2022-03-20,churned
A0000782,Acct-L28T4I,PL,2021-08-12,active
A0000783,Acct-885P58,US,2022-02-25,churned
A0000784,Acct-RJOHRL,PL,2023-02-02,suspended
A0000785,Acct-17TRRP,FR,2024-05-19,churned
A0000786,Acct-09VSZA,US,2022-10-14,suspended
A0000787,Acct-TK0LTA,US,2021-08-20,suspended
A0000788,Acct-EALB8T,FR,2023-07-20,suspended
A0000789,Acct-AHURS9,US,2021-06-12,active
A0000790,Acct-P7T4I8,FR,2023-04-06,trial
A0000791,Acct-Z3EWV8,DE,2022-12-12,active
A0000792,Acct-XGQSIV,FR,2023-05-29,trial
A0000793,Acct-GNC622,DE,2023-05-19,active
A0000794,Acct-GAAZM3,FR,2022-06-17,churned
A0000795,Acct-STR7L2,DE,2024-09-29,active
A0000796,Acct-WDEZAN,DE,2024-07-25,churned
A0000797,Acct-RRIUBY,PL,2022-10-26,suspended
A0000798,Acct-OAJNVF,FR,2021-07-17,suspended
A0000799,Acct-13ND97,DE,2021-04-29,suspended
A0000800,Acct-6GW1QP,PL,2021-03-21,suspended
A0000801,Acct-BL3UMX,PL,2022-10-10,active
A0000802,Acct-AI77M4,US,2021-10-07,suspended
A0000803,Acct-G5J5PK,US,2021-04-13,active
A0000804,Acct-D8P9HO,FR,2022-05-16,trial
A0000805,Acct-8UQMXL,FR,2023-07-21,churned
A0000806,Acct-HHZ5E8,US,2023-02-02,trial
A0000807,Acct-1NAWWV,PL,2023-10-14,active
A0000808,Acct-1LSJ5J,FR,2023-09-20,trial
A0000809,Acct-OTV0YV,US,2022-12-23,active
A0000810,Acct-3NHE1S,PL,2023-11-08,suspended
A0000811,Acct-977O6B,FR,2023-07-14,active
A0000812,Acct-7K72SF,DE,2024-07-12,trial
A0000813,Acct-ZFYWOP,FR,2024-02-04,churned
A0000814,Acct-ZQN7JY,DE,2021-08-02,trial
A0000815,Acct-CUATR2,US,2021-06-08,active
A0000816,Acct-EJEP6X,FR,2022-03-03,churned
A0000817,Acct-KPEBN3,FR,2023-12-18,active
A0000818,Acct-1DEXGL,DE,2021-12-27,churned
A0000819,Acct-GR2IC4,US,2024-05-18,churned
A0000820,Acct-9LIHR5,FR,2023-08-09,suspended
A0000821,Acct-1255RT,FR,2022-05-01,suspended
A0000822,Acct-HW7K2N,PL,2021-05-05,trial
A0000823,Acct-427R13,PL,2022-12-04,suspended
A0000824,Acct-RRMTNH,PL,2021-09-14,churned
A0000825,Acct-G92DMH,FR,2022-11-07,active
A0000826,Acct-0TERV2,FR,2024-05-06,suspended
A0000827,Acct-F8YG59,FR,2023-06-28,trial
A0000828,Acct-SYD9LK,PL,2024-09-24,active
A0000829,Acct-81ES0I,FR,2023-03-19,churned
A0000830,Acct-Y7DIZG,US,2023-09-14,suspended
A0000831,Acct-PHLL92,PL,2022-05-18,trial
A0000832,Acct-2N8DMP,US,2024-08-11,suspended
A0000833,Acct-3HVBEQ,FR,2022-08-18,suspended
A0000834,Acct-SCR4RU,DE,2021-12-14,trial
A0000835,Acct-5QAAYI,PL,2022-06-02,trial
A0000836,Acct-6VZ5TS,US,2023-03-26,churned
A0000837,Acct-OISCLX,US,2021-01-15,trial
A0000838,Acct-0H0ZUS,US,2022-12-31,active
A0000839,Acct-YNV3KH,DE,2024-03-08,suspended
A0000840,Acct-8HB2RU,US,2023-03-23,suspended
A0000841,Acct-ODS8R1,DE,2024-03-11,suspended
A0000842,Acct-Q1D8BF,US,2024-08-26,active
A0000843,Acct-86J43Q,US,2021-06-07,churned
A0000844,Acct-MV4PUT,DE,2024-06-12,trial
A0000845,Acct-P8XIPW,DE,2021-07-25,active
A0000846,Acct-6KCTJQ,PL,2021-10-07,churned
A0000847,Acct-SIIJW6,DE,2023-04-21,churned
A0000848,Acct-HXMXBT,DE,2023-02-27,suspended
A0000849,Acct-IDB3F0,FR,2024-09-06,active
A0000850,Acct-KT83GY,FR,2024-07-09,suspended
A0000851,Acct-T4JVAB,FR,2023-06-25,churned
A0000852,Acct-A12F60,US,2023-03-20,trial
A0000853,Acct-WFES33,PL,2022-11-26,active
A0000854,Acct-QV2E9P,PL,2021-10-16,suspended
A0000855,Acct-WKCWO7,FR,2021-05-25,suspended
A0000856,Acct-T9B9SD,PL,2021-08-28,suspended
A0000857,Acct-A0UAL4,PL,2023-01-09,suspended
A0000858,Acct-FN7M1I,US,2023-10-01,trial
A0000859,Acct-TSOTQI,PL,2022-09-16,trial
A0000860,Acct-8BDU86,PL,2023-06-23,active
A0000861,Acct-W1FGPY,PL,2022-11-16,churned
A0000862,Acct-2KHPUD,DE,2022-06-22,suspended
A0000863,Acct-JFD2J7,FR,2021-12-10,churned
A0000864,Acct-K9NOOR,FR,2022-09-26,suspended
A0000865,Acct-G1OW97,PL,2022-06-24,churned
A0000866,Acct-W8Q5K3,FR,2023-11-13,churned
A0000867,Acct-SX1GSI,DE,2023-10-27,suspended
A0000868,Acct-VFBRY7,PL,2024-09-19,churned
A0000869,Acct-M2GHC1,PL,2022-05-18,active
A0000870,Acct-Q6KMF9,DE,2022-06-19,churned
A0000871,Acct-CQDMEE,DE,2021-02-19,trial
A0000872,Acct-3ILQ6G,DE,2021-05-26,churned
A0000873,Acct-IQP9C7,US,2023-01-10,churned
A0000874,Acct-Z5Q4WT,US,2022-12-21,churned
A0000875,Acct-EJUVDT,FR,2022-04-25,suspended
A0000876,Acct-GD5IRZ,FR,2022-04-21,trial
A0000877,Acct-UU0M1S,FR,2022-10-19,suspended
A0000878,Acct-8NH476,PL,2024-06-07,suspended
A0000879,Acct-M6RRTV,DE,2024-01-29,churned
A0000880,Acct-C28IFY,FR,2022-12-10,active
A0000881,Acct-FLGM5S,US,2021-05-11,churned
A0000882,Acct-G52IZI,US,2022-03-03,suspended
A0000883,Acct-T91G95,DE,2022-07-27,active
A0000884,Acct-G6KTNW,US,2023-02-02,churned
A0000885,Acct-1ZGKK1,US,2022-09-05,active
A0000886,Acct-WOCG4M,DE,2021-10-16,trial
A0000887,Acct-LE090K,FR,2024-02-16,trial
A0000888,Acct-6W5T1U,DE,2021-06-12,trial
A0000889,Acct-S1XOK9,PL,2021-11-24,suspended
A0000890,Acct-YAVTJE,US,2023-05-16,suspended
A0000891,Acct-2W0BHG,FR,2023-07-30,churned
A0000892,Acct-Q2ZTJJ,FR,2024-09-27,suspended
A0000893,Acct-K4AFB8,FR,2023-11-01,churned
A0000894,Acct-S5SARE,DE,2021-05-30,churned
A0000895,Acct-3YN8WI,PL,2021-05-05,trial
A0000896,Acct-U2ZQPX,US,2024-03-28,trial
A0000897,Acct-Y8TO4B,DE,2023-01-28,suspended
A0000898,Acct-G06P0C,DE,2022-04-19,active
A0000899,Acct-XCSHSW,FR,2023-08-23,suspended
A0000900,Acct-G30ZB4,US,2022-03-25,active
A0000901,Acct-UY4QH9,US,2021-03-24,suspended
A0000902,Acct-1SS8ZH,DE,2022-03-30,churned
A0000903,Acct-D0YE9M,DE,2023-09-24,churned
A0000904,Acct-MHYK8A,FR,2024-02-07,active
A0000905,Acct-9F0OLW,PL,2023-03-27,trial
A0000906,Acct-9JF7ST,PL,2023-04-17,suspended
A0000907,Acct-3PE73U,PL,2023-11-09,suspended
A0000908,Acct-ENN99S,FR,2022-05-21,trial
A0000909,Acct-KKE5OD,DE,2024-09-09,churned
A0000910,Acct-M6DFJ9,US,2024-05-23,suspended
A0000911,Acct-U9ZUMC,FR,2022-06-20,churned
A0000912,Acct-BAQ4AL,PL,2021-05-13,active
A0000913,Acct-2N39KK,FR,2021-03-31,active
A0000914,Acct-8BDEMR,DE,2022-02-05,active
A0000915,Acct-76W3SQ,DE,2022-06-11,churned
A0000916,Acct-DGCNR3,FR,2023-01-10,churned
A0000917,Acct-B6J3EW,FR,2024-07-28,suspended
A0000918,Acct-CEC8BR,FR,2021-11-18,suspended
A0000919,Acct-HB1GYK,US,2024-06-17,suspended
A0000920,Acct-C1USQK,DE,2021-10-01,active
A0000921,Acct-RCPR8V,FR,2021-09-13,suspended
A0000922,Acct-XWHN9O,DE,2024-10-22,churned
A0000923,Acct-4OED81,FR,2023-08-03,churned
A0000924,Acct-K0YPOE,DE,2024-10-21,suspended
A0000925,Acct-SM6ZIF,US,2024-02-20,churned
A0000926,Acct-OR0IGW,FR,2021-01-27,trial
A0000927,Acct-4XPB22,FR,2021-11-20,churned
A0000928,Acct-BXMPY0,FR,2021-03-30,suspended
A0000929,Acct-2VMKI4,PL,2022-10-17,trial
A0000930,Acct-HTSVUF,DE,2024-07-02,churned
A0000931,Acct-700VMB,DE,2021-12-20,trial
A0000932,Acct-ZECRBQ,PL,2023-08-16,trial
A0000933,Acct-RI24FZ,PL,2021-06-04,churned
A0000934,Acct-73P1ZC,PL,2022-07-27,suspended
A0000935,Acct-DNHHVM,US,2021-04-01,suspended
A0000936,Acct-PPHMBL,FR,2023-02-09,churned
A0000937,Acct-W430CR,FR,2022-12-12,active
A0000938,Acct-5J5W3B,DE,2023-07-03,trial
A0000939,Acct-KS65IW,US,2022-04-23,churned
A0000940,Acct-4WWYAL,PL,2022-08-25,churned
A0000941,Acct-8A51WX,PL,2023-06-15,churned
A0000942,Acct-OB18C6,PL,2023-05-02,suspended
A0000943,Acct-3BAGOO,PL,2021-06-08,churned
A0000944,Acct-3DAO1Y,FR,2021-04-05,active
A0000945,Acct-WGC72A,US,2022-09-03,suspended
A0000946,Acct-RQV2DL,PL,2021-04-16,trial
A0000947,Acct-GSCELS,FR,2024-06-29,trial
A0000948,Acct-ZATWYL,US,2021-06-14,churned
A0000949,Acct-6NKQ4N,US,2021-02-25,churned
A0000950,Acct-05WNXQ,PL,2023-03-07,trial
A0000951,Acct-G4455F,DE,2023-02-02,active
A0000952,Acct-65DEX2,US,2021-01-14,trial
A0000953,Acct-1LF2TS,DE,2024-06-07,trial
A0000954,Acct-MMJG8T,FR,2022-01-30,churned
A0000955,Acct-I2T588,US,2022-05-25,trial
A0000956,Acct-ZYS82P,DE,2021-07-04,trial
A0000957,Acct-TF7MYM,PL,2022-10-09,churned
A0000958,Acct-9SKPVN,US,2023-01-15,churned
A0000959,Acct-T3ZYQ2,DE,2021-03-16,churned
A0000960,Acct-7X6ULH,US,2021-07-22,trial
A0000961,Acct-6SB1DO,FR,2022-08-28,trial
A0000962,Acct-72JAKF,DE,2023-03-04,trial
A0000963,Acct-8M7RPS,US,2024-02-14,churned
A0000964,Acct-5K65WO,FR,2022-02-24,suspended
A0000965,Acct-GONRL4,US,2022-08-19,suspended
A0000966,Acct-O6D5HK,DE,2022-12-27,trial
A0000967,Acct-2PRE3O,DE,2021-07-17,suspended
A0000968,Acct-FT6154,US,2023-01-15,suspended
A0000969,Acct-Z2E8IB,PL,2022-12-22,churned
A0000970,Acct-VMY4RK,PL,2023-02-14,suspended
A0000971,Acct-BVZGXI,DE,2022-04-21,churned
A0000972,Acct-6XCMJ0,PL,2024-08-23,active
A0000973,Acct-13WFHG,FR,2021-03-04,suspended
A0000974,Acct-27PUKS,PL,2023-04-28,trial
A0000975,Acct-D0YS0R,DE,2021-04-13,trial
A0000976,Acct-BBZRPA,US,2023-12-26,active
A0000977,Acct-RWT46D,FR,2021-07-23,suspended
