product_id,sku,category,currency,region_code,active,created_date,price
P000347,SKU-31QO51DT,accessories,PLN,R23,True,2024-04-02,21.75
P000348,SKU-XQ2RAO4F,accessories,USD,R02,True,2023-08-25,24.73
P000349,SKU-42RJ1O6R,gadgets,USD,R17,False,2023-06-12,11.89
P000350,SKU-D6BHDKWT,gadgets,EUR,R25,True,2024-07-22,62.27
P000351,SKU-FJNP99Q9,accessories,USD,R12,True,2024-06-07,18.28
P000352,SKU-LWGUUMSV,gadgets,EUR,R07,True,2023-04-01,19.83
P000353,SKU-1XUUWYAB,services,GBP,R14,True,2024-04-19,12.94
P000354,SKU-UQ7DNQTB,widgets,EUR,R21,False,2024-06-30,12.7
P000355,SKU-WC8GNNH3,widgets,EUR,R06,True,2023-08-12,10.66
P000356,SKU-Z1CUWX9P,gadgets,EUR,R13,True,2023-02-12,17.53
P000357,SKU-B6SZ40SO,accessories,PLN,R13,True,2023-03-07,12.5
P000358,SKU-GMQAEM5C,gadgets,EUR,R17,True,2023-04-04,76.24
P000359,SKU-ZUQ2R5GM,accessories,USD,R03,True,2023-02-16,7.15
P000360,SKU-TO4DY5RA,gadgets,EUR,R21,True,2023-12-06,11.28
P000361,SKU-UB1BCKEO,services,EUR,R13,True,2023-02-19,17.45
P000362,SKU-QQAGWFNL,gadgets,EUR,R07,False,2024-04-24,33.25
P000363,SKU-ZFCFMUL1,accessories,EUR,R23,True,2023-08-06,17.32
P000364,SKU-RAJ85VKG,widgets,USD,R05,True,2024-02-23,33.3
P000365,SKU-TALV6UPM,widgets,EUR,R17,True,2023-11-02,12.28
P000366,SKU-YSUR03NL,accessories,USD,R06,True,2024-06-08,23.0
P000367,SKU-P65WXQR0,widgets,USD,R09,True,2024-09-16,63.21
P000368,SKU-63IA3BVA,services,USD,R05,False,2023-04-20,12.42
P000369,SKU-DSUISZN1,widgets,EUR,R19,True,2023-01-01,28.55
P000370,SKU-0E8BCI5O,gadgets,EUR,R10,True,2024-05-05,25.13
P000371,SKU-3LP0MQJV,services,EUR,R14,True,2024-10-23,5.75
P000372,SKU-LWKPMBPQ,widgets,USD,R13,True,2023-04-02,15.59
P000373,SKU-KA9BLE9A,gadgets,EUR,R24,True,2024-03-12,43.76
P000374,SKU-EZ2F96P1,accessories,EUR,R08,True,2024-08-27,24.07
P000375,SKU-ZMIXYE4I,services,USD,R14,False,2024-01-03,10.73
P000376,SKU-PYSQB5LX,widgets,EUR,R23,True,2024-06-06,33.6
P000377,SKU-G84MG9K1,services,USD,R19,True,2024-11-15,16.65
P000378,SKU-J4XZ443A,accessories,EUR,R24,True,2024-05-18,27.55
P000379,SKU-WYNJDD9V,widgets,EUR,R06,True,2023-06-10,27.83
P000380,SKU-IKCCQZ48,accessories,EUR,R04,True,2023-09-29,11.35
P000381,SKU-2SCLJNSC,accessories,EUR,R11,True,2024-06-04,35.66
P000382,SKU-1CK0FK0K,widgets,EUR,R23,True,2023-02-03,12.13
P000383,SKU-COXK3TTM,services,EUR,R09,True,2023-09-23,10.14
P000384,SKU-25R4M6IG,services,EUR,R05,True,2023-06-08,13.07
P000385,SKU-XN7AO5Q7,widgets,EUR,R17,True,2024-02-20,18.04
P000386,SKU-C3YAAFC6,gadgets,USD,R13,False,2023-08-29,23.7
P000387,SKU-Z12G85TH,gadgets,PLN,R11,True,2023-03-23,13.96
P000388,SKU-P83E1O5X,widgets,EUR,R06,True,2023-04-03,34.71
P000389,SKU-EYFK3RTU,widgets,EUR,R20,True,2023-09-10,25.81
P000390,SKU-GBKMVMNZ,accessories,USD,R20,True,2023-01-25,14.63
P000391,SKU-CUJ6LIXN,accessories,EUR,R24,True,2024-10-10,37.84
P000392,SKU-SEMSCTTQ,gadgets,EUR,R03,False,2024-05-01,44.55
P000393,SKU-V4ZAWD08,accessories,EUR,R25,True,2023-09-23,20.92
P000394,SKU-8GVCL0XL,accessories,EUR,R25,True,2024-04-05,19.51
P000395,SKU-PL54QTTD,gadgets,EUR,R06,True,2023-05-13,7.66
P000396,SKU-4XEYTIRP,widgets,GBP,R03,True,2023-01-05,17.38
P000397,SKU-GF7W5JSU,widgets,EUR,R05,False,2023-01-12,18.64
P000398,SKU-OZCD0BNW,accessories,EUR,R10,False,2023-08-05,25.72
P000399,SKU-6HC2QFGU,gadgets,EUR,R03,True,2023-02-16,20.06
P000400,SKU-ZOD49X8Q,widgets,PLN,R16,True,2024-08-31,25.7
P000401,SKU-FCKGKTGV,services,EUR,R20,True,2024-07-25,55.73
P000402,SKU-Y7BR50J6,gadgets,EUR,R16,True,2023-07-07,16.15
P000403,SKU-NJWD7XVR,gadgets,EUR,R10,True,2023-04-28,16.53
P000404,SKU-4SEICC2N,services,EUR,R25,True,2023-09-25,10.12
P000405,SKU-QPL4KCFI,services,EUR,R03,True,2024-03-31,22.08
P000406,SKU-ETU1B074,gadgets,EUR,R24,True,2024-11-16,39.89
P000407,SKU-43MK6VHM,accessories,EUR,R04,False,2024-07-28,7.76
P000408,SKU-I0TPKL8I,gadgets,EUR,R23,True,2023-03-26,14.89
P000409,SKU-TBEDT4QP,services,EUR,R03,True,2023-03-17,22.68
P000410,SKU-AGO8WIUH,gadgets,USD,R24,True,2024-01-08,36.97
P000411,SKU-OE40BP2K,accessories,EUR,R10,True,2023-09-03,27.93
P000412,SKU-Y0KNE57F,accessories,EUR,R07,True,2023-10-26,26.98
P000413,SKU-4SJR35TQ,gadgets,USD,R05,True,2023-08-15,19.4
P000414,SKU-N09YJESI,accessories,GBP,R16,True,2023-01-30,29.64
P000415,SKU-UTTXBH1B,gadgets,EUR,R15,True,2023-07-02,40.8
P000416,SKU-5W9E5V73,services,EUR,R11,True,2024-08-13,7.96
P000417,SKU-N1GRPM1S,accessories,EUR,R23,True,2023-12-15,34.37
P000418,SKU-655RYECV,accessories,EUR,R02,True,2024-02-05,20.92
P000419,SKU-VSDY8E76,gadgets,EUR,R12,True,2024-04-16,16.15
P000420,SKU-UCD64TDS,services,EUR,R22,True,2023-04-22,5.13
P000421,SKU-NMQJ6JCS,services,EUR,R24,True,2023-01-24,9.7
P000422,SKU-BYJ8YHEA,widgets,PLN,R24,True,2023-05-31,61.49
P000423,SKU-XQXKGNHI,accessories,EUR,R08,True,2024-03-01,14.69
P000424,SKU-2MCIKFP4,gadgets,GBP,R01,True,2023-08-07,11.58
P000425,SKU-I50LWW8O,accessories,PLN,R16,True,2023-11-05,16.88
P000426,SKU-HVA5QLXO,widgets,PLN,R24,True,2024-04-19,14.2
P000427,SKU-44RNGHTX,services,PLN,R05,True,2024-03-06,23.92
P000428,SKU-H9ZRFFFR,services,EUR,R13,True,2023-04-24,55.16
P000429,SKU-1HTWY4P0,services,EUR,R14,False,2024-04-19,15.61
P000430,SKU-0JUE95L8,gadgets,EUR,R10,True,2024-08-21,24.35
P000431,SKU-X37RYPAV,services,PLN,R12,True,2023-12-09,11.15
P000432,SKU-CQ5S5DEA,gadgets,EUR,R01,True,2024-08-22,55.26
P000433,SKU-ZHCIMZ5V,services,USD,R23,True,2023-08-05,24.86
P000434,SKU-QPA76KCL,accessories,EUR,R20,True,2023-10-13,11.6
P000435,SKU-MVT4WL0P,gadgets,EUR,R25,True,2023-09-25,38.19
P000436,SKU-3HMLUT1N,services,USD,R10,True,2024-11-11,45.6
P000437,SKU-8TEN3Z08,gadgets,EUR,R08,True,2023-06-08,24.46
P000438,SKU-7E0QXQTI,accessories,EUR,R07,True,2024-06-14,8.3
P000439,SKU-OO2J4RHF,accessories,PLN,R10,True,2024-04-22,64.79
P000440,SKU-AKUMMQNR,accessories,EUR,R15,True,2024-08-19,26.74
P000441,SKU-L6IHHLB8,services,GBP,R01,True,2024-03-26,44.8
P000442,SKU-IK96EJO9,widgets,EUR,R16,True,2024-01-23,15.95
P000443,SKU-HPF0D573,widgets,USD,R02,True,2024-01-01,17.48
P000444,SKU-L2PVRLQL,accessories,PLN,R01,False,2023-08-28,23.72
P000445,SKU-NY0TPL3O,services,USD,R20,False,2024-01-20,43.3
P000446,SKU-U7FWDQ40,services,EUR,R03,True,2024-08-20,24.19
P000447,SKU-YS2UELQO,accessories,EUR,R09,True,2023-10-02,10.44
P000448,SKU-W36SX6UH,accessories,EUR,R22,True,2023-01-02,25.98
P000449,SKU-JDARJ7PC,gadgets,GBP,R25,False,2024-04-19,59.01
P000450,SKU-GI2MRT6X,services,PLN,R13,True,2024-08-01,23.09
P000451,SKU-DEMLLHEF,services,GBP,R20,True,2024-04-20,23.99
P000452,SKU-DGTT6GAM,widgets,EUR,R08,True,2023-09-28,10.41
P000453,SKU-674849A3,services,EUR,R11,True,2023-11-24,9.57
P000454,SKU-YHZ5MQVN,widgets,EUR,R10,True,2023-07-24,15.14
P000455,SKU-9CBQDRFU,accessories,GBP,R07,False,2024-06-27,18.25
P000456,SKU-GW3PZOF5,services,EUR,R09,True,2023-10-11,23.63
P000457,SKU-UGLAEV5C,services,EUR,R09,True,2024-05-16,24.52
P000458,SKU-N6P6WGUV,accessories,USD,R20,True,2023-05-12,58.04
P000459,SKU-CSH2B5SF,services,USD,R07,True,2023-05-10,22.99
P000460,SKU-QMX83818,services,EUR,R25,True,2024-03-18,42.04
P000461,SKU-2ZOGRO17,gadgets,EUR,R09,True,2024-06-02,21.68
P000462,SKU-N9DH5HP0,gadgets,EUR,R09,True,2023-07-06,52.95
P000463,SKU-WQ783OYC,accessories,EUR,R13,True,2024-08-09,7.23
P000464,SKU-W0K570OA,accessories,EUR,R18,True,2023-11-15,15.5
P000465,SKU-KW143INU,services,EUR,R04,True,2023-07-02,40.04
P000466,SKU-7LJVKQ6M,accessories,EUR,R21,True,2024-01-19,20.03
P000467,SKU-VSSTYRGX,services,USD,R24,True,2023-01-06,38.82
P000468,SKU-4XCARR6P,accessories,PLN,R13,True,2023-01-02,27.97
P000469,SKU-RC9U8RGD,services,USD,R08,True,2023-11-20,39.15
P000470,SKU-E9STSWAK,gadgets,USD,R19,True,2023-04-10,32.07
P000471,SKU-1ISLCPL3,accessories,EUR,R09,True,2024-07-21,33.25
P000472,SKU-X80X7B9Z,gadgets,EUR,R10,True,2024-08-04,54.35
P000473,SKU-OA84CMVP,services,EUR,R22,True,2023-11-16,40.12
P000474,SKU-OXC7J3BW,widgets,USD,R24,True,2024-08-09,40.3
P000475,SKU-WZ4X2XLP,accessories,EUR,R08,True,2023-08-11,22.47
P000476,SKU-9L8L6FQR,widgets,EUR,R19,True,2024-11-13,15.66
P000477,SKU-9XUZCMWF,widgets,EUR,R25,True,2024-10-23,14.94
P000478,SKU-E7HN5DGZ,accessories,USD,R13,True,2023-07-24,34.83
P000479,SKU-ZWY0HO33,accessories,EUR,R24,True,2024-10-31,5.14
P000480,SKU-IEWAYE39,accessories,USD,R16,True,2024-10-01,10.13
P000481,SKU-FQ7Y4M5Q,gadgets,USD,R13,True,2024-11-13,12.45
P000482,SKU-XPFYHGW6,gadgets,USD,R09,True,2023-11-20,19.13
P000483,SKU-K25BGJPK,services,EUR,R20,False,2023-09-18,4.58
P000484,SKU-2RKPIWN7,accessories,USD,R03,True,2023-05-17,47.24
P000485,SKU-QNNY919E,widgets,EUR,R08,True,2024-03-23,31.82
P000486,SKU-9KJNC5KT,widgets,EUR,R06,True,2024-11-02,73.02
P000487,SKU-G11PH8WK,widgets,EUR,R08,True,2023-04-14,41.99
P000488,SKU-S4UH2GGQ,gadgets,EUR,R14,True,2024-01-09,41.19
P000489,SKU-A4VXC65N,widgets,USD,R01,True,2023-03-07,85.66
P000490,SKU-30O7TL1T,gadgets,EUR,R11,True,2023-12-27,15.76
P000491,SKU-EGWT7QBT,gadgets,USD,R02,True,2023-06-19,9.01
P000492,SKU-B74P7UYH,gadgets,USD,R04,True,2024-01-19,19.31
P000493,SKU-CQSPCGZ6,accessories,EUR,R12,True,2023-06-09,13.53
P000494,SKU-GBJ57DM1,accessories,EUR,R03,True,2024-08-17,19.03
P000495,SKU-EGASOG68,widgets,PLN,R04,True,2023-11-05,11.82
P000496,SKU-3VYJPOK1,gadgets,USD,R11,True,2023-09-30,31.21
P000497,SKU-PDQ1K3DM,accessories,EUR,R05,True,2023-08-06,30.2
P000498,SKU-QAAJQ0LS,gadgets,USD,R11,True,2023-10-10,21.84
P000499,SKU-3DVC8QFH,widgets,EUR,R19,True,2024-04-11,26.76
P000500,SKU-UUOOWFQQ,gadgets,EUR,R18,True,2023-01-08,20.38
P000501,SKU-X92A35XX,services,EUR,R12,True,2024-07-23,34.86
P000502,SKU-MFEWZV6L,accessories,USD,R22,True,2024-02-04,23.15
P000503,SKU-0OZ3PO1F,services,EUR,R06,True,2024-03-07,18.93
P000504,SKU-AM4MAX6F,widgets,EUR,R19,True,2024-08-02,38.77
P000505,SKU-WRXU7WTI,gadgets,USD,R13,True,2023-01-31,47.3
P000506,SKU-DDCFQLA4,gadgets,EUR,R06,True,2023-01-17,49.52
P000507,SKU-K51825XC,accessories,PLN,R04,True,2023-05-26,12.25
P000508,SKU-3KNCO6A9,accessories,GBP,R11,True,2023-09-22,16.11
P000509,SKU-W4440PJ7,widgets,EUR,R22,False,2023-10-02,8.0
P000510,SKU-FCI9N1OG,services,EUR,R14,True,2024-09-18,19.24
P000511,SKU-BOD3MU8K,accessories,USD,R10,True,2024-02-03,28.49
P000512,SKU-ESI808RS,accessories,GBP,R21,True,2024-11-21,20.5
P000513,SKU-SRT84TU5,accessories,EUR,R22,True,2023-02-05,70.7
P000514,SKU-SRYBOM6V,widgets,EUR,R20,True,2023-07-01,17.4
P000515,SKU-2SOMFA1A,accessories,USD,R04,True,2023-01-01,11.55
P000516,SKU-KADQ182V,accessories,USD,R08,True,2024-07-02,31.22
P000517,SKU-AK3WL0MS,services,EUR,R24,True,2023-12-07,24.29
P000518,SKU-LS68181O,accessories,PLN,R25,True,2023-01-11,30.87
P000519,SKU-YQRJHCR9,gadgets,EUR,R15,True,2024-01-29,26.64
P000520,SKU-4ONADFYJ,accessories,EUR,R11,True,2024-01-08,25.69
P000521,SKU-QVQIZOKN,accessories,EUR,R25,True,2023-04-21,6.21
P000522,SKU-6U44O9JY,services,EUR,R15,False,2023-12-12,14.36
P000523,SKU-JE96BZJM,widgets,EUR,R01,True,2023-12-08,15.58
P000524,SKU-K7FLJI1D,widgets,EUR,R20,True,2023-07-26,18.02
P000525,SKU-HLB7OF8T,services,EUR,R09,False,2024-11-28,16.96
P000526,SKU-GOG4QUWI,accessories,EUR,R17,True,2023-10-29,28.44
P000527,SKU-TF58493I,gadgets,EUR,R20,True,2023-07-03,31.83
P000528,SKU-RZOBR001,gadgets,EUR,R13,False,2024-01-12,11.26
P000529,SKU-S1S2AU72,widgets,EUR,R04,True,2024-11-08,33.52
P000530,SKU-R4MQFHR8,accessories,GBP,R03,True,2023-03-31,31.55
P000531,SKU-TZTZDG9H,gadgets,EUR,R20,True,2023-01-07,29.35
P000532,SKU-X3INH0R2,gadgets,EUR,R21,True,2023-05-19,9.48
P000533,SKU-5U6MKA0N,gadgets,EUR,R19,True,2023-12-06,28.91
P000534,SKU-YOXHRDPH,services,EUR,R11,True,2023-06-14,23.33
P000535,SKU-VF7V45F5,accessories,PLN,R14,True,2024-03-01,39.51
P000536,SKU-0BGZ9RQ6,services,USD,R23,True,2023-11-10,64.76
P000537,SKU-FRTOIEJF,accessories,USD,R17,True,2024-02-27,57.56
P000538,SKU-6DZEPWC6,gadgets,USD,R20,False,2023-08-20,23.75
P000539,SKU-R5BFY7U4,widgets,EUR,R19,True,2024-10-17,22.17
P000540,SKU-VFD429VV,widgets,EUR,R05,True,2024-01-22,32.43
P000541,SKU-VAQ6W6VC,widgets,USD,R17,True,2024-07-01,11.37
P000542,SKU-P0AVZXN9,services,EUR,R04,True,2024-09-14,9.3
P000543,SKU-BPGRXGXP,services,EUR,R25,True,2023-07-24,16.72
P000544,SKU-OQB1C1XT,widgets,EUR,R04,True,2024-03-25,46.17
P000545,SKU-WWK4AB6Q,accessories,EUR,R04,True,2024-09-18,18.2
P000546,SKU-9H2X0KJF,accessories,PLN,R23,True,2024-05-13,54.68
P000547,SKU-ZN5HBK5U,services,EUR,R10,True,2024-02-11,4.17
P000548,SKU-5V46PUZ5,gadgets,USD,R17,True,2023-08-06,8.56
P000549,SKU-K5RX48D3,services,PLN,R22,True,2024-03-09,20.61
P000550,SKU-3W471505,services,EUR,R21,True,2023-08-28,37.82
P000551,SKU-DRZO4MLN,accessories,USD,R25,True,2023-04-12,21.29
P000552,SKU-Z3UDZTXS,accessories,PLN,R22,True,2023-11-14,20.96
P000553,SKU-0DRBZWNS,widgets,EUR,R09,True,2024-07-28,20.63
P000554,SKU-U2M7RFFH,accessories,EUR,R15,True,2024-11-29,7.71
P000555,SKU-6VQJZBGM,accessories,EUR,R17,True,2023-04-22,44.47
P000556,SKU-0RT1C1CW,gadgets,EUR,R19,True,2023-05-10,14.74
P000557,SKU-J9K9LCX2,widgets,EUR,R20,True,2023-04-17,42.68
P000558,SKU-682687GY,gadgets,USD,R12,False,2024-07-22,21.28
P000559,SKU-L1RPX05U,services,EUR,R04,True,2023-05-28,42.14
P000560,SKU-BSZWE5E3,widgets,USD,R04,True,2023-02-06,27.27
P000561,SKU-YWC5558F,widgets,GBP,R12,True,2024-05-15,20.82
P000562,SKU-08L6WB6G,services,EUR,R03,True,2024-03-04,25.43
P000563,SKU-QGXB3EJN,accessories,USD,R18,True,2024-08-16,9.17
P000564,SKU-JCMAXEPM,widgets,EUR,R15,True,2023-12-10,22.28
P000565,SKU-E1U19G4I,services,USD,R14,True,2023-03-13,62.15
P000566,SKU-XFR1MWP1,services,EUR,R06,True,2023-04-27,48.66
P000567,SKU-WE7LF6L7,accessories,EUR,R15,True,2023-01-09,12.29
P000568,SKU-PYOQO944,widgets,EUR,R09,True,2023-09-21,30.07
P000569,SKU-L74WBA7C,gadgets,USD,R12,False,2023-07-06,25.76
P000570,SKU-FWZI73L3,accessories,EUR,R24,True,2023-01-01,36.25
P000571,SKU-T6EMY9FZ,widgets,EUR,R12,True,2023-05-10,23.49
P000572,SKU-7RULP7AV,gadgets,EUR,R22,True,2024-08-13,19.3
P000573,SKU-LV5WSKMD,widgets,PLN,R05,True,2023-03-08,49.32
P000574,SKU-7JZUB7NT,accessories,PLN,R03,False,2024-03-17,25.28
P000575,SKU-G26F94ER,gadgets,PLN,R20,True,2024-09-05,47.15
P000576,SKU-T7KG4U6X,widgets,EUR,R09,True,2023-11-03,39.83
P000577,SKU-J1ODH9S6,widgets,EUR,R25,True,2024-11-13,18.27
P000578,SKU-9HUO0GJA,services,PLN,R21,True,2023-12-09,20.08
P000579,SKU-B9WGTEQE,widgets,USD,R04,True,2023-03-15,70.66
P000580,SKU-3XHFXIEF,accessories,USD,R14,True,2024-06-05,24.9
P000581,SKU-AWPO8NR3,widgets,EUR,R17,True,2023-01-13,14.08
P000582,SKU-CWYZ1DXA,widgets,GBP,R19,True,2023-02-15,10.8
P000583,SKU-8MDG9R8T,widgets,PLN,R19,False,2024-08-22,39.82
P000584,SKU-DUI9CHAY,gadgets,EUR,R16,True,2023-01-17,24.44
P000585,SKU-U40RJH7Q,widgets,EUR,R14,True,2024-08-23,13.8
P000586,SKU-QHHLM7HO,widgets,EUR,R02,True,2023-08-11,33.27
P000587,SKU-2452TSGG,services,PLN,R11,True,2024-02-20,24.43
P000588,SKU-NPH15ETR,services,EUR,R14,True,2024-04-04,8.2
P000589,SKU-OLDE9G4U,accessories,USD,R14,True,2024-09-25,31.6
P000590,SKU-2CH3IN58,services,EUR,R05,True,2024-08-06,49.4
P000591,SKU-M6LVZXV6,services,EUR,R25,False,2023-09-15,103.12
P000592,SKU-4PVXXAIC,services,GBP,R11,True,2024-06-06,22.67
P000593,SKU-OJC2H4H8,gadgets,EUR,R08,True,2024-03-02,25.52
P000594,SKU-3HXH5L4E,gadgets,EUR,R10,True,2024-09-07,58.2
P000595,SKU-GSPYY6GY,services,EUR,R02,True,2024-01-23,24.56
P000596,SKU-7K8A5MEM,accessories,EUR,R02,True,2024-04-04,26.19
P000597,SKU-U3GFUSYF,accessories,EUR,R18,True,2024-05-28,15.21
P000598,SKU-FNGD4V4R,accessories,EUR,R21,True,2023-08-03,9.62
P000599,SKU-Z6C0WS06,services,EUR,R09,True,2023-10-18,38.38
P000600,SKU-HU8A22BD,widgets,USD,R05,True,2023-11-03,10.34
P000601,SKU-EHM5MDBE,accessories,GBP,R07,True,2023-11-17,44.01
P000602,SKU-772OEU1L,accessories,EUR,R20,False,2023-07-05,13.83
P000603,SKU-DLQHVT60,gadgets,PLN,R14,True,2024-10-27,26.03
P000604,SKU-EKTWGCSZ,services,EUR,R15,False,2023-06-09,17.75
P000605,SKU-V83TK4N3,accessories,USD,R04,True,2024-02-15,44.91
P000606,SKU-W3Q7EAJ1,gadgets,USD,R02,True,2024-10-29,26.59
P000607,SKU-CBZWZLI8,gadgets,USD,R05,True,2023-05-16,71.91
P000608,SKU-OYM8JLDX,accessories,EUR,R07,True,2024-09-17,11.59
P000609,SKU-GL7WHT2P,services,PLN,R11,False,2023-10-10,28.45
P000610,SKU-BSS68HYL,services,EUR,R16,False,2023-05-30,22.84
P000611,SKU-4ZKMMEYH,services,EUR,R07,True,2023-07-29,26.26
P000612,SKU-EL7S8MXW,accessories,EUR,R22,True,2024-08-28,57.83
P000613,SKU-TWJO727O,accessories,USD,R18,True,2023-09-03,31.54
P000614,SKU-1CHUC6EL,services,PLN,R05,True,2024-08-29,11.15
P000615,SKU-ZMIVXBOS,accessories,EUR,R11,False,2024-05-22,30.57
P000616,SKU-6B1L7R1P,widgets,EUR,R01,True,2023-08-21,17.3
P000617,SKU-5YFGHF99,gadgets,USD,R23,True,2023-11-16,16.71
P000618,SKU-8IT2494Q,accessories,EUR,R01,True,2023-01-09,41.58
P000619,SKU-IWQAU89T,widgets,USD,R06,True,2024-06-08,15.47
P000620,SKU-L6KJ2J01,widgets,EUR,R09,True,2024-09-05,17.68
P000621,SKU-AXHSOG85,services,EUR,R21,True,2023-06-03,22.63
P000622,SKU-277ZSJZ2,gadgets,PLN,R03,True,2024-08-03,39.16
P000623,SKU-8YI4NGTJ,gadgets,EUR,R11,True,2024-04-23,31.47
P000624,SKU-UJ6152IW,accessories,USD,R03,True,2023-08-28,19.29
P000625,SKU-P0SMALMV,services,EUR,R21,True,2023-08-16,18.85
P000626,SKU-1X4S2RTT,widgets,EUR,R07,True,2023-12-18,11.07
P000627,SKU-82T7UISM,gadgets,EUR,R06,True,2024-01-05,14.07
P000628,SKU-6FDUOF49,widgets,EUR,R22,True,2023-02-11,14.99
P000629,SKU-SHU0EWV5,accessories,USD,R01,True,2024-03-26,20.3
P000630,SKU-SGGDT7FS,services,EUR,R11,True,2024-05-27,73.12
P000631,SKU-L3V41CCH,gadgets,EUR,R21,True,2023-03-31,14.8
P000632,SKU-JX34D10W,services,EUR,R14,True,2023-03-20,18.59
P000633,SKU-8LJVUCP6,accessories,EUR,R04,True,2023-04-03,6.48
P000634,SKU-IT9BON1O,accessories,EUR,R11,False,2023-07-02,31.83
P000635,SKU-E07DSSPF,gadgets,USD,R14,True,2023-11-17,8.62
P000636,SKU-08TPD79O,gadgets,EUR,R22,True,2024-03-19,12.88
P000637,SKU-UUGN22EI,services,USD,R07,True,2023-02-03,41.49
P000638,SKU-WZT7K1CN,gadgets,EUR,R25,True,2023-08-17,6.28
P000639,SKU-B0OT05UH,widgets,EUR,R19,True,2024-03-05,23.51
P000640,SKU-HZDCGGW0,gadgets,EUR,R24,True,2024-08-04,35.89
P000641,SKU-EGD2N00I,gadgets,EUR,R02,True,2024-06-11,55.44
P000642,SKU-58711A2A,services,EUR,R20,False,2023-12-26,12.78
P000643,SKU-I50DQCIF,accessories,EUR,R06,True,2024-01-15,15.27
P000644,SKU-78FTBWKP,services,PLN,R14,True,2024-07-16,65.54
P000645,SKU-4EF7CMR8,accessories,EUR,R21,True,2023-04-14,21.87
P000646,SKU-CY610VAT,gadgets,EUR,R06,True,2024-05-20,14.27
P000647,SKU-46Q5ST1P,accessories,EUR,R11,True,2024-07-01,14.43
P000648,SKU-CXFZ6BP5,accessories,USD,R08,True,2023-09-29,12.38
P000649,SKU-J6E51816,services,EUR,R09,True,2023-12-15,17.05
P000650,SKU-DIPX9LQ5,accessories,USD,R04,True,2024-10-05,42.65
P000651,SKU-QCL2A6RM,services,EUR,R16,True,2023-12-05,37.81
P000652,SKU-M57BWTSQ,accessories,USD,R10,True,2023-12-11,10.97
P000653,SKU-6ROHHZYJ,accessories,EUR,R19,True,2024-08-15,25.25
P000654,SKU-X2IP923L,widgets,EUR,R05,True,2023-03-30,17.44
P000655,SKU-YWPOHC2J,services,PLN,R25,False,2023-12-27,35.5
P000656,SKU-0JK9L55M,accessories,EUR,R11,True,2023-01-03,20.21
P000657,SKU-MI1KLVXJ,accessories,USD,R20,True,2023-04-23,27.74
P000658,SKU-3KPAGGNP,services,USD,R21,False,2024-06-22,20.18
P000659,SKU-04ZY1N5I,widgets,EUR,R21,True,2023-04-10,5.98
P000660,SKU-D8SVBF8Q,accessories,EUR,R25,False,2023-01-17,22.83
P000661,SKU-C99XH3D1,services,EUR,R04,False,2023-11-13,10.35
P000662,SKU-K5D27C43,services,EUR,R03,True,2023-12-05,34.75
P000663,SKU-YUZ842IL,widgets,USD,R06,True,2023-08-01,14.76
P000664,SKU-50XC814N,gadgets,USD,R19,True,2024-04-08,15.44
P000665,SKU-MVCNVQV3,gadgets,USD,R18,True,2024-10-20,22.08
P000666,SKU-9X4GAY6R,services,EUR,R12,True,2023-03-17,31.4
P000667,SKU-GT8JEWK0,services,USD,R14,True,2023-01-23,20.05
P000668,SKU-Y4EP9T13,widgets,EUR,R25,True,2023-06-05,59.46
P000669,SKU-IF3KJU74,accessories,PLN,R09,True,2024-05-21,59.7
P000670,SKU-Q9F4L537,accessories,EUR,R05,False,2023-12-27,62.13
P000671,SKU-FTSFV17R,widgets,GBP,R13,True,2024-10-27,19.29
P000672,SKU-QYOM2IU1,accessories,EUR,R24,True,2023-04-16,9.12
P000673,SKU-CCHR7EPQ,gadgets,EUR,R23,True,2024-03-20,46.16
P000674,SKU-MNOHSDVC,gadgets,EUR,R18,True,2023-02-21,17.29
P000675,SKU-HU3J3XVE,services,EUR,R23,False,2023-03-31,22.71
P000676,SKU-PY3SL7KZ,accessories,EUR,R16,True,2023-09-29,32.36
P000677,SKU-LPB48IHP,widgets,USD,R08,True,2023-06-01,8.48
P000678,SKU-EAJOUJQD,services,PLN,R08,True,2024-01-10,59.0
P000679,SKU-ORT1JVIC,accessories,EUR,R23,True,2023-04-15,37.52
P000680,SKU-E93MZIF0,widgets,USD,R14,True,2023-12-24,27.42
P000681,SKU-TF351ISP,accessories,EUR,R25,True,2023-05-30,37.88
P000682,SKU-HZ2WUXDC,gadgets,EUR,R20,True,2023-01-11,31.01
P000683,SKU-NYRBPULA,gadgets,PLN,R05,True,2024-09-29,23.81
P000684,SKU-LMA07FCO,accessories,EUR,R08,True,2023-07-26,18.46
P000685,SKU-H4IU8VHU,accessories,USD,R08,True,2024-07-30,14.25
P000686,SKU-6YRTHKWC,services,EUR,R21,True,2023-03-11,26.37
P000687,SKU-9S7H6WRX,services,USD,R15,True,2024-06-28,27.57
P000688,SKU-SEIAD3CM,widgets,EUR,R19,True,2024-03-22,42.52
P000689,SKU-YNX1WPRQ,services,GBP,R14,True,2024-01-17,25.04
P000690,SKU-E1BMDPSX,gadgets,PLN,R08,True,2024-09-14,13.3
P000691,SKU-JQXNDBOJ,gadgets,EUR,R16,True,2023-06-15,8.62
P000692,SKU-LKNAOPRN,accessories,EUR,R06,True,2024-04-28,20.56
P000693,SKU-NANH8Y62,widgets,GBP,R02,True,2024-05-31,21.84
