order_id,customer_id,status,country,currency,created_date,updated_date,channel
O000000376,C0000307,paid,DE,USD,2024-01-10,2024-01-18,mobile
O000000377,C0002623,shipped,DE,EUR,2023-03-19,2023-03-26,mobile
O000000378,C0001688,delivered,NL,EUR,2025-05-21,2025-05-30,partner
O000000379,C0008347,refunded,US,USD,2025-06-09,2025-06-12,mobile
O000000380,C0010757,delivered,DE,EUR,2024-12-05,2024-12-12,mobile
O000000381,C0010700,paid,US,EUR,2024-02-14,2024-02-20,web
O000000382,C0000629,paid,DE,EUR,2024-06-26,2024-07-05,partner
O000000383,C0001396,cancelled,FR,EUR,2024-06-27,2024-06-30,mobile
O000000384,C0005690,paid,NL,USD,2023-06-05,2023-06-11,web
O000000385,C0000082,shipped,FR,USD,2025-06-19,2025-06-22,partner
O000000386,C00001894,paid,GB,GBP,2023-08-08,2023-08-10,partner
O000000387,C0010714,delivered,GB,GBP,2024-01-29,2024-02-09,mobile
O000000388,C0011251,paid,GB,EUR,2023-09-20,2023-09-22,web
O000000389,C0001534,created,NL,EUR,2023-06-14,2023-06-14,web
O000000390,C0008144,paid,SE,EUR,2023-09-09,2023-09-18,web
O000000391,C0003484,cancelled,NL,USD,2025-04-09,2025-04-22,web
O000000392,C0010979,delivered,NL,EUR,2023-07-18,2023-08-01,mobile
O000000393,C0003283,delivered,DE,EUR,2024-09-02,2024-09-15,mobile
O000000394,C0006254,created,NL,USD,2025-03-05,2025-03-19,web
O000000395,C0005604,shipped,US,EUR,2025-02-13,2025-02-14,partner
O000000396,C0003916,paid,US,EUR,2023-08-17,2023-08-27,mobile
O000000397,C0010081,delivered,GB,EUR,2024-07-24,2024-08-05,web
O000000398,C0003105,paid,ES,EUR,2023-06-08,2023-06-15,partner
O000000399,C0004140,delivered,PL,USD,2024-05-29,2024-06-04,web
O000000400,C0001648,shipped,NL,EUR,2023-08-09,2023-08-13,web
O000000401,C0001042,shipped,US,EUR,2023-03-22,2023-03-23,web
O000000402,C0005203,paid,ES,EUR,2024-03-14,2024-03-25,web
O000000403,C0007923,shipped,SE,PLN,2025-05-31,2025-06-12,web
O000000404,C0008036,delivered,GB,EUR,2024-11-02,2024-11-16,web
O000000405,C0007796,shipped,GB,EUR,2023-01-30,2023-02-10,web
O000000406,C0007573,created,SE,EUR,2025-01-01,2025-01-04,partner
O000000407,C0005143,cancelled,US,EUR,2024-05-08,2024-05-16,partner
O000000408,C0003229,paid,DE,EUR,2024-08-14,2024-08-22,web
O000000409,C0008441,paid,DE,EUR,2025-05-21,2025-06-01,web
O000000410,C0004992,paid,US,GBP,2025-04-18,2025-04-20,mobile
O000000411,C0002789,paid,US,USD,2025-03-26,2025-04-08,mobile
O000000412,C0003012,created,US,USD,2025-01-23,2025-01-30,web
O000000413,C0003823,created,US,EUR,2023-12-13,2023-12-19,partner
O000000414,C0007286,created,SE,EUR,2025-06-15,2025-06-26,mobile
O000000415,C0001566,shipped,GB,EUR,2023-06-03,2023-06-08,mobile
O000000416,C00005010,paid,US,USD,2023-03-28,2023-04-10,mobile
O000000417,C0001246,delivered,US,GBP,2024-10-16,2024-10-25,web
O000000418,C0001425,delivered,GB,EUR,2024-05-19,2024-05-25,web
O000000419,c0004862,delivered,DE,EUR,2025-02-20,2025-02-23,web
O000000420,C0008862,refunded,US,USD,2025-05-27,2025-06-09,partner
O000000421,C0003283,paid,ES,EUR,2023-04-25,2023-04-29,mobile
O000000422,C0005412,paid,SE,EUR,2023-08-08,2023-08-08,partner
O000000423,C0002702,paid,DE,EUR,2023-01-14,2023-01-18,mobile
O000000424,C0009749,paid,FR,EUR,2024-12-21,2025-01-01,mobile
O000000425,C0008205,paid,US,EUR,2025-02-21,2025-02-25,partner
O000000426,C0011088,created,DE,USD,2024-02-11,2024-02-11,web
O000000427,C0006524,created,US,USD,2023-09-10,2023-09-22,web
O000000428,C0010996,paid,US,EUR,2025-01-02,2025-01-15,mobile
O000000429,C0007029,shipped,NL,EUR,2023-02-18,2023-02-28,web
O000000430,C0009103,delivered,SE,EUR,2023-03-31,2023-04-08,web
O000000431,C0007601,paid,ES,USD,2023-10-19,2023-10-30,mobile
O000000432,C0008743,refunded,US,USD,2024-07-22,2024-07-27,web
O000000433,C0002643,created,DE,EUR,2023-04-09,2023-04-21,web
O000000434,C0008548,cancelled,US,EUR,2023-02-28,2023-03-10,mobile
O000000435,C0010067,shipped,US,EUR,2024-08-05,2024-08-14,web
O000000436,C0002665,shipped,ES,EUR,2025-05-27,2025-05-31,partner
O000000437,C0011868,refunded,DE,EUR,2025-03-05,2025-03-09,partner
O000000438,C0006658,created,US,USD,2023-01-29,2023-02-07,mobile
O000000439,C0009764,paid,NL,EUR,2023-01-12,2023-01-22,mobile
O000000440,C0001428,shipped,US,USD,2025-05-23,2025-05-30,mobile
O000000441,C0005287,paid,US,USD,2024-09-16,2024-09-27,partner
O000000442,C0010997,delivered,PL,USD,2023-05-15,2023-05-28,partner
O000000443,C0001587,cancelled,US,EUR,2023-10-09,2023-10-12,mobile
O000000444,C0009038,delivered,FR,EUR,2023-04-24,2023-04-26,partner
O000000445,C0002730,delivered,ES,EUR,2023-04-22,2023-04-30,partner
O000000446,C0003327,created,ES,EUR,2023-05-10,2023-05-21,partner
O000000447,C0007282,delivered,US,USD,2024-11-15,2024-11-25,web
O000000448,C0004782,paid,FR,USD,2023-08-03,2023-08-08,partner
O000000449,C0004720,cancelled,SE,USD,2023-04-28,2023-05-04,partner
O000000450,C0005738,shipped,NL,USD,2025-02-21,2025-03-04,partner
O000000451,C0010329,shipped,ES,USD,2024-07-25,2024-07-30,mobile
O000000452,C0007907,delivered,GB,USD,2023-10-26,2023-11-05,web
O000000453,C0010552,cancelled,US,EUR,2024-07-18,2024-07-18,web
O000000454,C0006380,delivered,ES,EUR,2023-02-27,2023-03-12,partner
O000000455,C0004239,paid,DE,EUR,2024-03-05,2024-03-17,partner
O000000456,C0009076,delivered,US,EUR,2025-04-29,2025-05-04,partner
O000000457,c0010097,paid,DE,EUR,2024-10-19,2024-10-19,mobile
O000000458,C0005758,paid,SE,EUR,2023-12-24,2023-12-30,mobile
O000000459,C0001134,paid,PL,USD,2023-04-15,2023-04-29,partner
O000000460,C0003707,cancelled,US,EUR,2025-04-04,2025-04-06,partner
O000000461,C0006840,paid,PL,EUR,2024-01-21,2024-01-28,partner
O000000462,C0002842,paid,GB,EUR,2025-05-27,2025-06-09,mobile
O000000463,C0000697,paid,US,EUR,2024-05-29,2024-06-07,web
O000000464,C0010842,created,NL,EUR,2024-01-05,2024-01-10,mobile
O000000465,C0010915,paid,GB,EUR,2023-05-05,2023-05-05,partner
O000000466,C0002149,cancelled,FR,PLN,2023-12-30,2024-01-07,mobile
O000000467,C0010919,paid,SE,EUR,2024-09-12,2024-09-15,web
O000000468,C0007803,created,DE,USD,2024-11-23,2024-11-24,partner
O000000469,C0006368,delivered,DE,USD,2025-06-11,2025-06-19,partner
O000000470,C0007043,paid,US,EUR,2023-01-12,2023-01-13,web
O000000471,C0007491,delivered,PL,EUR,2023-11-15,2023-11-19,mobile
O000000472,C0008304,delivered,FR,USD,2025-02-01,2025-02-06,mobile
O000000473,C0004400,paid,GB,USD,2023-07-31,2023-08-07,web
O000000474,C0004763,cancelled,GB,EUR,2024-05-24,2024-05-25,partner
O000000475,C0003636,shipped,SE,EUR,2025-02-08,2025-02-19,mobile
O000000476,C0009336,created,NL,USD,2025-03-03,2025-03-04,web
O000000477,C0007761,created,US,EUR,2024-09-30,2024-10-11,mobile
O000000478,C0010244,delivered,SE,USD,2024-03-27,2024-04-08,web
O000000479,C0004375,paid,US,EUR,2023-09-28,2023-09-28,mobile
O000000480,C0009303,paid,GB,USD,2023-04-10,2023-04-14,partner
O000000481,C0004698,paid,DE,GBP,2024-08-21,2024-08-26,partner
O000000482,C0001225,created,US,EUR,2024-10-17,2024-10-24,partner
O000000483,C0005507,shipped,DE,USD,2024-03-07,2024-03-16,web
O000000484,C0002633,delivered,NL,EUR,2025-05-10,2025-05-10,mobile
O000000485,C0010935,shipped,US,GBP,2025-01-24,2025-01-25,mobile
O000000486,C0002483,cancelled,ES,EUR,2024-12-26,2025-01-01,partner
O000000487,C0005264,paid,NL,USD,2023-04-09,2023-04-18,mobile
O000000488,C0010301,delivered,DE,EUR,2023-04-15,2023-04-22,mobile
O000000489,C0002547,refunded,US,EUR,2023-07-22,2023-08-01,mobile
O000000490,C0001870,paid,ES,USD,2023-06-10,2023-06-23,web
O000000491,C0009740,created,US,EUR,2024-04-27,2024-05-07,mobile
O000000492,C0011133,shipped,PL,EUR,2023-12-01,2023-12-08,mobile
O000000493,C0001763,created,ES,EUR,2023-08-21,2023-08-27,web
O000000494,C0011331,cancelled,US,EUR,2023-11-25,2023-12-01,mobile
O000000495,C0008675,created,US,EUR,2023-08-28,2023-09-05,partner
O000000496,C0000215,shipped,NL,EUR,2025-05-03,2025-05-12,web
O000000497,C0006009,paid,DE,EUR,2025-02-02,2025-02-15,web
O000000498,C0003002,shipped,ES,EUR,2023-08-10,2023-08-21,mobile
O000000499,C0005301,delivered,US,EUR,2024-04-03,2024-04-09,mobile
O000000500,C0004174,created,US,USD,2025-06-05,2025-06-11,mobile
O000000501,C0000078,delivered,ES,USD,2023-03-24,2023-04-01,mobile
O000000502,C0007335,created,US,EUR,2023-11-05,2023-11-18,web
O000000503,C0011875,created,SE,EUR,2025-03-17,2025-03-25,web
O000000504,C0000062,paid,PL,EUR,2024-12-13,2024-12-16,web
O000000505,C0009575,created,ES,GBP,2023-09-07,2023-09-21,web
O000000506,C0004284,paid,GB,EUR,2024-04-06,2024-04-08,web
O000000507,C0001390,delivered,GB,PLN,2025-03-13,2025-03-21,web
O000000508,C0007160,shipped,PL,USD,2025-03-28,2025-04-05,mobile
O000000509,C0008480,shipped,US,EUR,2025-06-09,2025-06-23,web
O000000510,C0009981,delivered,PL,USD,2025-06-10,2025-06-10,mobile
O000000511,C0011345,paid,GB,USD,2025-02-13,2025-02-25,mobile
O000000512,C0007275,shipped,ES,USD,2023-08-31,2023-09-09,partner
O000000513,C0010573,shipped,US,EUR,2023-03-27,2023-04-08,web
O000000514,C0008562,paid,GB,EUR,2025-06-12,2025-06-18,mobile
O000000515,C0008903,shipped,PL,USD,2023-01-08,2023-01-12,web
O000000516,C0001035,paid,US,EUR,2023-10-21,2023-10-28,web
O000000517,C0002941,paid,SE,EUR,2023-07-04,2023-07-11,web
O000000518,C0002461,shipped,SE,EUR,2023-05-09,2023-05-18,mobile
O000000519,C0010020,shipped,PL,USD,2023-12-06,2023-12-15,web
O000000520,C0011693,shipped,NL,EUR,2023-05-05,2023-05-10,web
O000000521,C0005352,refunded,US,EUR,2023-07-09,2023-07-13,mobile
O000000522,C0006192,paid,PL,USD,2023-09-04,2023-09-07,partner
O000000523,C0006023,refunded,US,EUR,2023-12-25,2023-12-29,web
O000000524,C0005680,delivered,FR,EUR,2024-04-11,2024-04-24,web
O000000525,C0006492,delivered,SE,GBP,2023-10-06,2023-10-09,partner
O000000526,C0001767,paid,DE,GBP,2023-05-03,2023-05-13,partner
O000000527,C0005168,shipped,FR,USD,2025-01-17,2025-01-24,mobile
O000000528,C0006314,cancelled,GB,EUR,2024-05-19,2024-05-25,web
O000000529,C0008647,refunded,DE,USD,2024-02-16,2024-02-26,partner
O000000530,C0011309,paid,US,EUR,2023-11-17,2023-11-22,web
O000000531,C0003713,paid,PL,EUR,2023-06-08,2023-06-14,mobile
O000000532,C0004535,created,FR,EUR,2025-03-14,2025-03-22,mobile
O000000533,C0000785,created,US,USD,2023-08-25,2023-08-27,web
O000000534,C0005306,paid,FR,EUR,2024-04-07,2024-04-12,web
O000000535,C0011440,paid,US,USD,2024-01-30,2024-02-04,mobile
O000000536,C0002030,paid,GB,EUR,2025-05-17,2025-05-24,mobile
O000000537,C0010193,created,DE,USD,2025-04-28,2025-05-05,web
O000000538,C0011707,shipped,DE,EUR,2023-10-07,2023-10-16,partner
O000000539,C0003608,paid,PL,EUR,2025-03-31,2025-03-31,mobile
O000000540,C0006472,paid,US,PLN,2023-09-15,2023-09-20,web
O000000541,C0001255,shipped,NL,EUR,2024-08-10,2024-08-23,partner
O000000542,C0007312,cancelled,NL,EUR,2025-01-08,2025-01-22,mobile
O000000543,C0003104,paid,ES,USD,2025-04-14,2025-04-28,mobile
O000000544,C0008756,delivered,NL,EUR,2024-05-18,2024-05-26,partner
O000000545,C0002946,delivered,DE,EUR,2023-06-16,2023-06-22,mobile
O000000546,C0004574,delivered,PL,EUR,2024-03-14,2024-03-16,mobile
O000000547,C0008021,delivered,US,EUR,2023-11-24,2023-11-27,mobile
O000000548,C0011894,paid,PL,EUR,2024-08-10,2024-08-17,mobile
O000000549,C0008801,created,GB,USD,2024-10-01,2024-10-07,mobile
O000000550,C0008351,created,PL,EUR,2024-03-29,2024-04-03,mobile
O000000551,C0004226,refunded,GB,USD,2024-12-15,2024-12-29,mobile
O000000552,C0005650,created,NL,USD,2024-03-15,2024-03-17,web
O000000553,C0009528,paid,ES,USD,2024-11-26,2024-11-27,mobile
O000000554,C0003277,created,US,GBP,2023-07-02,2023-07-13,partner
O000000555,C0001642,delivered,FR,USD,2023-04-16,2023-04-23,partner
O000000556,C0007828,cancelled,ES,EUR,2024-06-15,2024-06-17,web
O000000557,C0011977,created,US,USD,2025-05-10,2025-05-15,mobile
O000000558,C0009749,created,FR,GBP,2023-12-12,2023-12-19,partner
O000000559,C0001023,cancelled,US,EUR,2025-03-18,2025-03-18,web
O000000560,C0002553,paid,US,EUR,2023-05-20,2023-05-29,web
O000000561,C0009155,paid,ES,USD,2023-04-01,2023-04-07,partner
O000000562,C0006031,delivered,NL,USD,2024-12-07,2024-12-11,web
O000000563,C0001464,paid,US,USD,2023-08-05,2023-08-06,mobile
O000000564,C0002123,delivered,DE,EUR,2024-08-08,2024-08-16,partner
O000000565,C0007361,delivered,DE,EUR,2024-06-16,2024-06-18,partner
O000000566,C0010195,paid,DE,EUR,2024-07-03,2024-07-08,partner
O000000567,C0004162,created,GB,EUR,2023-12-04,2023-12-13,web
O000000568,C0003253,shipped,DE,EUR,2023-12-03,2023-12-10,mobile
O000000569,C0009651,paid,FR,USD,2023-10-01,2023-10-07,web
O000000570,C0002398,shipped,PL,USD,2025-01-23,2025-01-24,partner
O000000571, C0003118 ,created,US,EUR,2023-02-04,2023-02-18,partner
O000000572,C0006771,paid,DE,EUR,2024-06-16,2024-06-24,partner
O000000573,C0011627,paid,ES,EUR,2023-03-21,2023-03-31,web
O000000574,C0010533,paid,SE,EUR,2023-05-12,2023-05-24,partner
O000000575,C0009601,shipped,NL,USD,2025-05-31,2025-06-02,web
O000000576,C0011372,delivered,US,GBP,2023-01-17,2023-01-30,web
O000000577,C0002205,shipped,NL,PLN,2023-02-02,2023-02-08,web
O000000578,C0001277,created,US,EUR,2023-12-14,2023-12-21,mobile
O000000579,C0004172,paid,PL,EUR,2025-05-26,2025-05-29,web
O000000580,C0011648,created,NL,USD,2024-01-31,2024-02-11,partner
O000000581,C0009667,cancelled,FR,EUR,2023-11-21,2023-11-21,web
O000000582,C0003309,paid,FR,USD,2024-02-23,2024-03-08,partner
O000000583,C0006160,refunded,DE,GBP,2024-03-15,2024-03-16,web
O000000584,C0002156,paid,PL,EUR,2023-06-07,2023-06-14,partner
O000000585,C0001467,created,US,EUR,2023-09-18,2023-09-18,mobile
O000000586,C0009830,delivered,US,USD,2023-11-07,2023-11-12,web
O000000587,C0006280,paid,NL,EUR,2024-10-09,2024-10-15,web
O000000588,C0000295,delivered,SE,EUR,2023-09-14,2023-09-16,partner
O000000589,C0000729,paid,US,EUR,2025-02-22,2025-02-25,partner
O000000590,C0011789,paid,NL,USD,2023-06-24,2023-06-24,mobile
O000000591,C0002421,paid,DE,USD,2024-03-21,2024-04-01,mobile
O000000592,C0008512,cancelled,SE,USD,2024-02-26,2024-03-10,mobile
O000000593,C0008761,paid,NL,USD,2023-07-10,2023-07-13,partner
O000000594,C0010103,paid,NL,PLN,2023-02-06,2023-02-12,mobile
O000000595,C0011982,created,US,EUR,2023-12-21,2023-12-26,mobile
O000000596,C0010797,created,FR,EUR,2024-02-17,2024-02-18,web
O000000597,C0011565,created,DE,USD,2024-04-15,2024-04-19,partner
O000000598,C0005452,delivered,US,EUR,2024-02-21,2024-02-25,mobile
O000000599,C0002749,delivered,US,EUR,2023-07-09,2023-07-20,web
O000000600,C0002114,paid,ES,USD,2025-02-04,2025-02-08,mobile
O000000601,C0004366,paid,US,USD,2023-06-26,2023-07-02,partner
O000000602,C0007628,shipped,US,EUR,2023-05-21,2023-06-03,web
O000000603,C0008508,delivered,US,USD,2024-08-06,2024-08-09,web
O000000604,C0010768,created,PL,EUR,2024-10-06,2024-10-17,mobile
O000000605,C0003299,shipped,SE,EUR,2025-04-11,2025-04-18,partner
O000000606,C0000118,paid,US,EUR,2023-11-09,2023-11-12,web
O000000607,C0008186,paid,NL,USD,2025-04-10,2025-04-19,partner
O000000608,C0005260,created,GB,EUR,2023-01-22,2023-01-28,web
O000000609,C0001067,delivered,FR,EUR,2024-07-25,2024-07-30,partner
O000000610,C0007167,shipped,DE,EUR,2024-04-21,2024-04-22,mobile
O000000611,C0003841,paid,US,USD,2023-01-31,2023-02-03,partner
O000000612,C0010333,paid,SE,EUR,2024-09-20,2024-09-27,web
O000000613,c0011114,delivered,ES,USD,2024-07-09,2024-07-19,web
O000000614,C0006368,paid,GB,EUR,2024-09-27,2024-10-02,partner
O000000615,C0009655,paid,FR,EUR,2024-09-23,2024-09-25,web
O000000616,C0005618,paid,US,GBP,2023-07-06,2023-07-06,partner
O000000617,C0007912,delivered,US,USD,2025-02-26,2025-03-08,mobile
O000000618,C0003389,paid,US,EUR,2024-05-21,2024-06-03,mobile
O000000619,C0002536,created,NL,USD,2024-03-02,2024-03-15,web
O000000620,C0006756,paid,NL,PLN,2023-11-13,2023-11-24,mobile
O000000621,C0001201,paid,PL,EUR,2024-02-01,2024-02-01,mobile
O000000622,C0010149,delivered,DE,GBP,2023-09-19,2023-09-24,mobile
O000000623,C0001983,created,FR,USD,2023-08-18,2023-08-18,partner
O000000624,C0010043,shipped,US,EUR,2024-10-26,2024-11-02,web
O000000625,C0010521,delivered,ES,USD,2025-03-05,2025-03-15,partner
O000000626,C0003605,paid,US,EUR,2023-07-09,2023-07-17,mobile
O000000627,C0006884,delivered,DE,EUR,2023-10-30,2023-11-03,web
O000000628,C0006286,paid,US,GBP,2024-03-11,2024-03-19,partner
O000000629,C0005247,shipped,SE,USD,2025-01-07,2025-01-07,mobile
O000000630,C0000199,shipped,US,EUR,2024-08-21,2024-08-30,web
O000000631,C0000771,shipped,DE,USD,2024-01-06,2024-01-18,web
O000000632,C0003223,delivered,NL,USD,2024-07-13,2024-07-21,mobile
O000000633,C0011349,delivered,GB,EUR,2025-05-18,2025-05-29,partner
O000000634,C0004423,paid,GB,EUR,2024-04-12,2024-04-17,partner
O000000635,C0000956,shipped,PL,USD,2023-11-27,2023-12-05,partner
O000000636,C0011084,paid,ES,GBP,2025-03-05,2025-03-13,partner
O000000637,C0011504,paid,GB,EUR,2023-07-06,2023-07-16,partner
O000000638,C0002824,paid,US,EUR,2023-05-20,2023-05-27,partner
O000000639,C0002774,paid,DE,EUR,2023-02-09,2023-02-18,mobile
O000000640,C0011371,delivered,SE,EUR,2023-10-20,2023-10-28,partner
O000000641,C0004837,paid,DE,PLN,2025-04-17,2025-04-22,partner
O000000642,C0006936,created,ES,USD,2025-05-09,2025-05-19,web
O000000643,C0000897,paid,US,USD,2024-07-13,2024-07-22,mobile
O000000644,C0011674,created,US,USD,2024-10-19,2024-10-20,mobile
O000000645,C0008298,cancelled,US,GBP,2025-03-04,2025-03-16,partner
O000000646,C0003517,shipped,US,EUR,2023-08-17,2023-08-25,partner
O000000647,C0003157,refunded,PL,USD,2025-04-07,2025-04-20,partner
O000000648,C0002857,shipped,US,USD,2023-06-28,2023-07-09,partner
O000000649,c0001178,shipped,US,USD,2023-04-28,2023-04-30,partner
O000000650,C0011858,shipped,FR,EUR,2023-09-25,2023-10-09,mobile
O000000651,C0001377,paid,ES,USD,2023-11-20,2023-11-22,mobile
O000000652,C0001034,delivered,US,EUR,2024-09-27,2024-10-11,mobile
O000000653,C0000789,created,US,EUR,2025-04-24,2025-05-06,partner
O000000654,C0008015,created,FR,EUR,2023-10-01,2023-10-13,partner
O000000655,C0001998,shipped,SE,USD,2025-06-02,2025-06-10,partner
O000000656,C0007773,paid,ES,EUR,2025-04-09,2025-04-16,mobile
O000000657,C0004466,delivered,SE,USD,2024-09-15,2024-09-28,mobile
O000000658,C0000493,paid,ES,EUR,2024-03-01,2024-03-08,partner
O000000659,c0005724,paid,US,GBP,2023-12-15,2023-12-16,partner
O000000660,C0006801,created,PL,USD,2023-07-03,2023-07-17,mobile
O000000661,C0000186,refunded,ES,EUR,2024-03-26,2024-04-07,web
O000000662,C0000630,delivered,GB,EUR,2024-12-25,2025-01-07,mobile
O000000663,C0007617,delivered,DE,PLN,2023-03-21,2023-03-29,partner
O000000664,C0011792,delivered,US,USD,2023-05-26,2023-06-09,partner
O000000665,C0010331,shipped,SE,EUR,2025-02-13,2025-02-19,mobile
O000000666,C0008543,paid,NL,EUR,2023-03-11,2023-03-14,mobile
O000000667,C0009439,cancelled,US,PLN,2024-06-09,2024-06-18,mobile
O000000668,c0003520,refunded,FR,PLN,2023-04-18,2023-04-28,web
O000000669, C0009661 ,delivered,US,EUR,2024-01-31,2024-02-01,web
O000000670,C0009160,paid,US,EUR,2023-06-02,2023-06-10,partner
O000000671,C0002885,cancelled,PL,EUR,2023-08-18,2023-09-01,web
O000000672,C0009694,cancelled,US,EUR,2025-05-25,2025-06-06,partner
O000000673,C0004841,paid,PL,EUR,2023-08-17,2023-08-26,partner
O000000674,C0010118,created,US,EUR,2025-05-20,2025-05-23,web
O000000675,C0006341,paid,DE,EUR,2025-02-02,2025-02-06,mobile
O000000676,C0002839,delivered,NL,EUR,2023-05-11,2023-05-14,partner
O000000677,C0003191,delivered,PL,EUR,2023-08-29,2023-09-08,web
O000000678,C0007150,delivered,GB,EUR,2023-10-28,2023-11-07,web
O000000679,C0010473,paid,FR,EUR,2023-12-02,2023-12-04,partner
O000000680,C0004943,created,US,USD,2023-12-22,2023-12-30,web
O000000681,C0000041,delivered,ES,EUR,2023-05-13,2023-05-24,web
O000000682,C0010474,delivered,US,GBP,2025-01-08,2025-01-11,partner
O000000683,C0001296,delivered,PL,GBP,2025-01-08,2025-01-19,partner
O000000684,C0010224,paid,ES,EUR,2024-01-14,2024-01-20,web
O000000685,C0009825,created,FR,EUR,2024-06-11,2024-06-20,web
O000000686,C0002776,shipped,ES,EUR,2023-12-29,2023-12-29,mobile
O000000687,C0000510,shipped,US,EUR,2024-02-06,2024-02-08,partner
O000000688,C0010246,cancelled,NL,EUR,2024-06-08,2024-06-13,web
O000000689,C00005748,shipped,PL,EUR,2025-06-17,2025-06-23,web
O000000690,C0007240,created,ES,EUR,2023-02-03,2023-02-13,partner
O000000691,C0010173,shipped,DE,EUR,2023-05-15,2023-05-22,partner
O000000692,C0008382,delivered,ES,USD,2024-05-04,2024-05-18,web
O000000693,C0003132,delivered,PL,EUR,2023-10-02,2023-10-10,mobile
O000000694,C0003930,shipped,SE,USD,2025-01-01,2025-01-11,web
O000000695,C0009438,delivered,SE,EUR,2024-07-11,2024-07-12,mobile
O000000696,C0009919,shipped,FR,EUR,2024-09-30,2024-10-12,mobile
O000000697,C0003164,delivered,US,USD,2024-02-06,2024-02-09,web
O000000698,C0005755,paid,SE,USD,2024-11-29,2024-12-13,mobile
O000000699,C0005179,paid,ES,EUR,2024-10-13,2024-10-20,partner
O000000700,C0011181,shipped,ES,PLN,2024-06-30,2024-07-04,mobile
O000000701,c0002963,shipped,US,EUR,2024-11-28,2024-11-29,mobile
O000000702,C0005242,refunded,SE,EUR,2023-09-15,2023-09-19,partner
O000000703,C0008448,created,FR,USD,2023-05-17,2023-05-18,mobile
O000000704,C0011580,paid,US,EUR,2023-03-03,2023-03-04,mobile
O000000705,C0009640,shipped,US,EUR,2023-02-14,2023-02-17,partner
O000000706,C0000917,paid,GB,GBP,2025-02-02,2025-02-12,web
O000000707,C0009833,shipped,DE,USD,2024-04-06,2024-04-12,mobile
O000000708,C0001179,cancelled,US,PLN,2024-06-04,2024-06-18,mobile
O000000709,C0002200,refunded,US,USD,2023-03-07,2023-03-19,mobile
O000000710,C0000664,refunded,DE,EUR,2025-04-29,2025-05-08,web
O000000711,C0005692,paid,NL,EUR,2023-07-14,2023-07-25,partner
O000000712,C0006960,delivered,PL,EUR,2023-10-07,2023-10-12,mobile
O000000713,c0002106,shipped,ES,EUR,2024-04-30,2024-05-12,mobile
