payment_id,order_id,status,amount,currency,created_date
PAY0000000496,O000000496,captured,11.5,EUR,2023-03-14
PAY0000000497,O000000497,captured,17.76,USD,2025-02-28
PAY0000000498,O000000498,refunded,27.08,EUR,2023-07-28
PAY0000000499, O000000499 ,captured,66.58,USD,2024-12-26
PAY0000000501,O000000501,authorized,6.87,EUR,2025-03-07
PAY0000000502,O000000502,captured,13.48,EUR,2025-01-17
PAY0000000503,O000000503,captured,11.64,EUR,2024-04-16
PAY0000000504,o000000504,captured,14.59,EUR,2023-01-30
PAY0000000506,O000000506,captured,21.79,EUR,2024-03-12
PAY0000000507,O000000507,captured,21.12,EUR,2024-12-17
PAY0000000509,O000000509,captured,22.98,EUR,2023-02-01
PAY0000000510,O000000510,refunded,8.23,PLN,2024-02-29
PAY0000000511,O000000511,captured,37.4,EUR,2024-03-02
PAY0000000512,O000000512,partial_refund,15.65,EUR,2024-12-23
PAY0000000513,o000000513,captured,18.59,EUR,2024-07-30
PAY0000000514,O000000514,captured,40.98,EUR,2024-06-28
PAY0000000515, O000000515 ,captured,17.85,EUR,2024-12-17
PAY0000000516,O000000516,authorized,22.07,EUR,2024-05-12
PAY0000000517,O000000517,refunded,8.31,PLN,2023-04-05
PAY0000000518, O000000518 ,authorized,32.93,EUR,2025-04-29
PAY0000000520,O000000520,captured,17.61,EUR,2024-03-09
PAY0000000521,o000000521,refunded,27.88,EUR,2024-11-09
PAY0000000522,O000000522,captured,27.82,EUR,2025-01-05
PAY0000000523,O000000523,captured,10.32,USD,2023-08-03
PAY0000000524,O000000524,captured,10.01,EUR,2024-05-30
PAY0000000525,O000000525,captured,16.83,USD,2025-02-06
PAY0000000526,O000000526,captured,26.89,EUR,2025-01-17
PAY0000000527,O000000527,partial_refund,30.04,EUR,2025-02-27
PAY0000000528,O000000528,refunded,11.24,EUR,2023-12-15
PAY0000000529,O000000529,captured,61.47,EUR,2023-12-22
PAY0000000530,O000000530,captured,19.68,USD,2024-03-27
PAY0000000531,O000000531,captured,9.34,EUR,2023-02-14
PAY0000000532,O000000532,captured,16.38,USD,2025-04-10
PAY0000000533,O000000533,captured,7.88,EUR,2025-06-02
PAY0000000534,O000000534,authorized,15.37,EUR,2023-10-16
PAY0000000535,O000000535,captured,8.3,USD,2025-04-15
PAY0000000536,O000000536,captured,28.59,USD,2024-01-01
PAY0000000537,O000000537,captured,3.34,EUR,2024-03-31
PAY0000000538,O000000538,captured,7.9,USD,2023-01-20
PAY0000000539,O000000539,partial_refund,23.69,EUR,2023-02-11
PAY0000000540,O000000540,captured,48.94,EUR,2024-10-19
PAY0000000541,O000000541,captured,32.42,PLN,2025-04-17
PAY0000000542,O000000542,captured,26.94,EUR,2023-02-01
PAY0000000543,O000000543,failed,93.15,EUR,2023-02-15
PAY0000000544, O000000544 ,captured,14.89,EUR,2024-01-30
PAY0000000545,O000000545,refunded,10.12,USD,2023-03-17
PAY0000000546,O000000546,captured,23.71,USD,2025-06-01
PAY0000000547,O000000547,captured,14.68,USD,2023-08-31
PAY0000000548,O000000548,captured,23.05,EUR,2025-03-16
PAY0000000549,O000000549,captured,16.28,EUR,2024-11-15
PAY0000000551,O000000551,captured,9.57,USD,2023-04-26
PAY0000000552,O000000552,captured,8.49,EUR,2024-08-15
PAY0000000553,O000000553,captured,65.35,PLN,2024-02-17
PAY0000000554,O000000554,captured,35.1,EUR,2023-09-16
PAY0000000555,O000000555,captured,43.8,PLN,2023-04-29
PAY0000000556,O000000556,captured,11.25,USD,2024-09-09
PAY0000000557,O000000557,failed,21.51,EUR,2025-03-09
PAY0000000558,O000000558,captured,41.79,PLN,2024-02-29
PAY0000000559,O000000559,authorized,45.04,EUR,2024-04-22
PAY0000000561,O000000561,captured,6.31,EUR,2023-02-14
PAY0000000562,O000000562,partial_refund,75.96,EUR,2025-01-02
PAY0000000563,O000000563,captured,9.73,USD,2025-05-16
PAY0000000564,O000000564,refunded,16.66,EUR,2024-04-01
PAY0000000565,O000000565,authorized,49.26,USD,2023-08-15
PAY0000000567,O000000567,captured,35.53,EUR,2023-07-06
PAY0000000568,O000000568,captured,20.41,EUR,2023-03-27
PAY0000000569,O000000569,authorized,20.31,EUR,2024-08-24
PAY0000000570,O000000570,captured,4.89,USD,2024-09-30
PAY0000000571,O000000571,captured,50.11,PLN,2024-12-02
PAY0000000572,O000000572,refunded,38.44,EUR,2024-05-25
PAY0000000573,O000000573,refunded,45.91,EUR,2024-01-11
PAY0000000574,O000000574,captured,28.61,EUR,2024-07-16
PAY0000000575,O000000575,authorized,18.75,USD,2023-12-01
PAY0000000576,O000000576,captured,25.44,EUR,2024-07-29
PAY0000000577,O000000577,partial_refund,5.01,EUR,2024-04-10
PAY0000000578,O000000578,captured,19.55,EUR,2025-05-29
PAY0000000579,O000000579,captured,48.45,EUR,2024-09-06
PAY0000000580,O000000580,authorized,61.11,EUR,2024-08-08
PAY0000000581,O000000581,captured,37.73,EUR,2023-07-07
PAY0000000582,O000000582,authorized,4.29,EUR,2024-04-10
PAY0000000583,O000000583,captured,8.62,EUR,2024-02-10
PAY0000000584,O000000584,authorized,39.84,USD,2023-12-02
PAY0000000585,O000000585,captured,20.02,EUR,2023-04-27
PAY0000000586,O000000586,refunded,22.39,EUR,2023-03-13
PAY0000000587,O000000587,captured,27.13,EUR,2024-11-22
PAY0000000588,O000000588,authorized,24.74,EUR,2023-02-22
PAY0000000589,O000000589,refunded,92.7,EUR,2023-03-31
PAY0000000590,O000000590,captured,12.4,EUR,2023-10-03
PAY0000000591,O000000591,captured,25.19,EUR,2024-10-23
PAY0000000593,O000000593,failed,13.6,EUR,2024-07-18
PAY0000000594,O000000594,captured,11.93,EUR,2023-09-07
PAY0000000595,O000000595,captured,42.49,USD,2023-10-02
PAY0000000596,O000000596,refunded,12.41,EUR,2023-03-04
PAY0000000597,O000000597,refunded,45.71,EUR,2025-02-20
PAY0000000598,O000000598,captured,13.66,EUR,2023-09-13
PAY0000000599,O000000599,partial_refund,48.65,EUR,2024-02-26
PAY0000000600,O000000600,captured,18.65,EUR,2024-09-13
PAY0000000601,O000000601,captured,37.36,EUR,2023-11-29
PAY0000000602,O000000602,captured,10.65,EUR,2025-03-22
PAY0000000603,O000000603,partial_refund,17.67,EUR,2024-12-01
PAY0000000604,O000000604,captured,5.09,USD,2024-10-30
PAY0000000605,O000000605,captured,17.45,USD,2023-06-30
PAY0000000606,O000000606,captured,41.47,EUR,2024-07-10
PAY0000000607,O000000607,captured,36.53,EUR,2025-02-15
PAY0000000609,O000000609,captured,16.88,EUR,2025-03-24
PAY0000000610,O000000610,refunded,21.09,USD,2025-02-03
PAY0000000611,O000000611,captured,32.05,USD,2024-07-05
PAY0000000612,O000000612,captured,18.18,EUR,2025-05-18
PAY0000000613,O000000613,refunded,46.48,EUR,2023-11-23
PAY0000000614,O000000614,authorized,89.44,EUR,2023-05-01
PAY0000000616,O000000616,refunded,18.62,USD,2023-03-10
PAY0000000617,O000000617,captured,29.31,EUR,2025-04-07
PAY0000000618,O000000618,refunded,37.5,EUR,2023-01-11
PAY0000000620,O000000620,captured,44.83,EUR,2024-08-04
PAY0000000621,O000000621,failed,15.04,EUR,2024-03-03
PAY0000000622,O000000622,captured,24.62,EUR,2025-02-25
PAY0000000623,O000000623,partial_refund,45.95,USD,2024-02-12
PAY0000000624,O000000624,captured,20.61,EUR,2023-11-13
PAY0000000625,O000000625,authorized,21.96,USD,2023-08-28
PAY0000000626,O000000626,captured,22.11,GBP,2023-01-04
PAY0000000627,O000000627,captured,53.85,EUR,2023-04-11
PAY0000000628,O000000628,captured,17.76,GBP,2025-02-01
PAY0000000629,O000000629,captured,9.41,PLN,2023-08-18
PAY0000000630,O000000630,authorized,14.44,EUR,2025-05-13
PAY0000000631,O000000631,captured,20.15,EUR,2024-10-05
PAY0000000632,O000000632,refunded,13.25,EUR,2024-11-23
PAY0000000633,O000000633,failed,42.55,EUR,2024-07-18
PAY0000000634,O000000634,captured,38.14,EUR,2023-09-07
PAY0000000635,O000000635,captured,43.08,PLN,2024-03-15
PAY0000000636,O000000636,captured,26.26,EUR,2025-01-26
PAY0000000637,O000000637,failed,23.67,EUR,2024-10-21
PAY0000000638,O000000638,captured,18.51,EUR,2024-02-16
PAY0000000639, O000000639 ,authorized,20.09,EUR,2025-05-14
PAY0000000640,O000000640,captured,34.37,GBP,2023-11-06
PAY0000000641,O000000641,captured,52.44,PLN,2024-08-19
PAY0000000642,O000000642,captured,13.55,USD,2023-12-21
PAY0000000643,O000000643,captured,35.33,EUR,2025-06-15
PAY0000000644,O000000644,captured,22.79,PLN,2024-09-09
PAY0000000645,O000000645,captured,58.76,EUR,2024-01-20
PAY0000000646,O000000646,captured,31.16,USD,2024-05-27
PAY0000000647,O000000647,captured,10.21,EUR,2023-09-17
PAY0000000648,O000000648,captured,20.3,EUR,2023-04-03
PAY0000000650,O000000650,captured,26.0,EUR,2025-03-10
PAY0000000651,O000000651,partial_refund,60.8,EUR,2025-05-19
PAY0000000652,O000000652,captured,42.28,USD,2024-03-21
PAY0000000653,O000000653,authorized,15.35,EUR,2024-10-12
PAY0000000654,O000000654,captured,19.12,PLN,2023-09-24
PAY0000000655,O000000655,partial_refund,7.01,EUR,2025-04-16
PAY0000000656,o000000656,partial_refund,27.72,USD,2024-02-03
PAY0000000657,O000000657,captured,9.11,EUR,2024-09-09
PAY0000000658,O000000658,captured,35.01,EUR,2024-08-06
PAY0000000660,O000000660,captured,8.53,EUR,2023-03-01
PAY0000000661,O000000661,captured,10.15,EUR,2024-08-19
PAY0000000663,O000000663,partial_refund,23.03,EUR,2024-01-28
PAY0000000664,O000000664,captured,17.6,USD,2023-06-11
PAY0000000665,O000000665,captured,27.82,USD,2023-11-12
PAY0000000666,O000000666,captured,70.7,GBP,2023-05-22
PAY0000000667,O000000667,captured,88.67,EUR,2024-04-01
PAY0000000668,O000000668,captured,25.49,EUR,2025-05-08
PAY0000000670,O000000670,captured,26.39,EUR,2023-09-19
PAY0000000671,O000000671,captured,31.29,EUR,2024-08-28
PAY0000000672,O000000672,captured,31.8,EUR,2023-08-16
PAY0000000673,O000000673,refunded,19.18,EUR,2024-10-02
PAY0000000674,O000000674,captured,34.01,USD,2024-11-17
PAY0000000675,O000000675,captured,22.75,EUR,2024-02-19
PAY0000000676,O000000676,captured,35.8,USD,2023-01-05
PAY0000000677,O000000677,partial_refund,7.31,EUR,2023-07-30
PAY0000000678,O000000678,refunded,104.95,USD,2024-03-10
PAY0000000679,O000000679,captured,56.31,USD,2023-07-19
PAY0000000680,O000000680,refunded,76.03,PLN,2023-06-17
PAY0000000681,O000000681,authorized,19.91,EUR,2023-07-18
PAY0000000682,O000000682,captured,27.43,EUR,2024-06-20
PAY0000000683,O000000683,captured,51.27,USD,2024-10-16
PAY0000000684,O000000684,captured,27.1,EUR,2023-07-25
PAY0000000685,O000000685,partial_refund,20.63,EUR,2025-03-24
PAY0000000686,O000000686,failed,33.5,EUR,2023-04-20
PAY0000000687,O000000687,partial_refund,18.55,EUR,2023-02-01
PAY0000000688,O000000688,captured,38.6,EUR,2023-12-09
PAY0000000689,O000000689,partial_refund,6.94,EUR,2024-12-13
PAY0000000690,O000000690,failed,51.72,EUR,2025-02-19
PAY0000000692,O000000692,captured,47.23,GBP,2023-02-17
PAY0000000693,O000000693,refunded,27.63,EUR,2024-07-21
PAY0000000694,O000000694,captured,40.4,EUR,2024-08-10
PAY0000000695,O000000695,authorized,47.85,GBP,2023-11-06
PAY0000000696,O000000696,captured,46.7,EUR,2023-09-11
PAY0000000697,O000000697,captured,25.93,USD,2023-12-30
PAY0000000699,O000000699,captured,91.2,PLN,2024-11-24
PAY0000000700,O000000700,refunded,15.49,EUR,2023-11-23
PAY0000000701,O000000701,captured,27.8,EUR,2024-11-19
PAY0000000702,O000000702,captured,75.87,EUR,2023-03-15
PAY0000000703,O000000703,authorized,23.19,EUR,2025-02-28
PAY0000000705,O000000705,captured,61.05,USD,2025-06-03
PAY0000000706,O000000706,captured,11.06,USD,2024-11-23
PAY0000000707,O000000707,captured,20.21,EUR,2023-11-11
PAY0000000708,o000000708,captured,164.17,USD,2024-10-18
PAY0000000709,O000000709,captured,33.66,EUR,2024-07-28
PAY0000000710,O000000710,captured,9.14,USD,2024-09-01
PAY0000000711,O000000711,authorized,9.16,USD,2023-07-05
PAY0000000712,O000000712,captured,48.75,EUR,2023-05-28
PAY0000000713,O000000713,captured,24.12,USD,2024-04-23
PAY0000000714,O000000714,captured,26.81,PLN,2023-03-25
PAY0000000715,O000000715,captured,10.97,GBP,2023-03-03
PAY0000000716,O000000716,captured,14.49,EUR,2023-11-21
PAY0000000717,O000000717,captured,30.58,EUR,2025-01-06
PAY0000000718,O000000718,captured,30.55,EUR,2025-04-27
PAY0000000719,O000000719,captured,18.5,USD,2023-01-26
PAY0000000720,O000000720,captured,10.42,EUR,2025-03-28
PAY0000000721,O000000721,captured,46.27,EUR,2023-01-27
PAY0000000722,O000000722,authorized,19.03,EUR,2023-12-04
PAY0000000723,O000000723,captured,13.74,EUR,2025-04-04
PAY0000000724,O000000724,failed,38.3,EUR,2023-10-05
PAY0000000725,O000000725,captured,10.56,USD,2025-05-27
PAY0000000726,O000000726,captured,32.95,USD,2023-04-06
PAY0000000727,O000000727,captured,34.19,EUR,2025-04-14
PAY0000000728,O000000728,captured,16.01,EUR,2023-06-06
PAY0000000729,O000000729,refunded,19.95,EUR,2023-06-30
PAY0000000730,O000000730,refunded,76.42,USD,2024-08-08
PAY0000000731,O000000731,captured,36.76,EUR,2023-12-12
PAY0000000732,O000000732,captured,7.31,USD,2023-08-23
PAY0000000733,O000000733,captured,40.33,GBP,2025-04-10
PAY0000000734,O000000734,captured,65.79,EUR,2023-07-19
PAY0000000735,O000000735,captured,17.9,USD,2025-06-11
PAY0000000736,O000000736,captured,48.92,EUR,2024-11-08
PAY0000000737,O000000737,captured,19.66,EUR,2023-09-15
PAY0000000738,O000000738,captured,14.46,EUR,2023-07-04
PAY0000000739,O000000739,authorized,7.07,USD,2023-06-07
PAY0000000740,O000000740,captured,12.03,USD,2024-04-03
PAY0000000741,O000000741,captured,10.48,EUR,2023-10-08
PAY0000000742,O000000742,captured,34.81,EUR,2023-06-13
PAY0000000743,O000000743,partial_refund,11.96,EUR,2024-02-26
PAY0000000744,O000000744,refunded,31.09,PLN,2024-10-02
PAY0000000745,O000000745,authorized,16.43,EUR,2025-03-05
PAY0000000746,O000000746,captured,19.83,EUR,2023-12-31
PAY0000000747,O000000747,captured,84.23,EUR,2024-01-28
PAY0000000748,O000000748,failed,11.42,EUR,2024-07-30
PAY0000000749,O000000749,captured,35.47,EUR,2023-07-18
PAY0000000751,O000000751,captured,9.48,EUR,2023-01-13
PAY0000000752,O000000752,captured,6.14,USD,2023-02-19
PAY0000000753,O000000753,refunded,16.8,USD,2024-06-17
PAY0000000754,O000000754,captured,12.07,USD,2023-09-30
PAY0000000755,O000000755,failed,18.21,EUR,2023-11-27
PAY0000000756,O000000756,authorized,58.41,EUR,2024-05-26
PAY0000000757,O000000757,failed,48.77,EUR,2023-10-24
PAY0000000758,O000000758,captured,13.71,EUR,2024-08-31
PAY0000000759,O000000759,captured,31.4,USD,2024-02-17
PAY0000000760,O000000760,refunded,21.64,PLN,2023-03-23
PAY0000000761, O000000761 ,captured,29.05,EUR,2024-08-13
PAY0000000762,O000000762,captured,22.7,EUR,2024-03-20
PAY0000000763,O000000763,captured,58.19,EUR,2024-12-02
PAY0000000764,O000000764,captured,8.14,EUR,2025-01-31
PAY0000000765,O000000765,refunded,13.33,USD,2023-06-01
PAY0000000766,O000000766,captured,26.11,EUR,2023-02-16
PAY0000000767,O000000767,captured,26.18,USD,2025-06-13
PAY0000000768,O000000768,partial_refund,39.6,EUR,2024-09-01
PAY0000000769,O000000769,captured,29.18,GBP,2023-05-22
PAY0000000770,O000000770,captured,17.38,EUR,2023-10-08
PAY0000000771,O000000771,captured,44.99,EUR,2023-01-17
PAY0000000772,O000000772,captured,18.69,EUR,2024-04-25
PAY0000000773,O000000773,refunded,10.09,PLN,2024-06-03
PAY0000000774, O000000774 ,captured,22.88,GBP,2024-01-26
PAY0000000775,O000000775,refunded,28.3,USD,2023-04-27
PAY0000000776,O000000776,captured,12.55,EUR,2024-01-27
PAY0000000777,O000000777,captured,48.85,EUR,2023-05-30
PAY0000000778,O000000778,captured,19.65,EUR,2024-01-06
PAY0000000779,O000000779,captured,46.5,PLN,2023-01-06
PAY0000000780,O000000780,captured,35.4,USD,2024-08-14
PAY0000000781,O000000781,captured,13.15,EUR,2025-01-01
PAY0000000782,O000000782,captured,93.19,USD,2025-04-12
PAY0000000783,O000000783,captured,13.21,EUR,2023-11-19
PAY0000000784,O000000784,captured,13.47,EUR,2024-06-08
PAY0000000785,O000000785,partial_refund,31.27,EUR,2024-04-28
PAY0000000786,O000000786,captured,40.47,EUR,2024-01-28
PAY0000000787,O000000787,refunded,23.2,USD,2024-08-10
PAY0000000788,O000000788,captured,34.74,EUR,2023-03-09
PAY0000000789,O000000789,refunded,25.94,USD,2024-11-30
PAY0000000790,O000000790,captured,13.51,EUR,2024-09-02
PAY0000000791,O000000791,captured,9.53,USD,2023-09-21
PAY0000000792,O000000792,failed,10.88,EUR,2025-06-17
PAY0000000793,O000000793,captured,71.07,USD,2023-05-01
PAY0000000794,O000000794,authorized,12.93,USD,2023-10-19
PAY0000000795,O000000795,captured,35.33,EUR,2023-03-01
PAY0000000796,O000000796,authorized,18.25,USD,2023-02-18
PAY0000000797,O000000797,partial_refund,15.99,EUR,2024-07-03
PAY0000000799,O000000799,captured,29.77,USD,2025-06-12
PAY0000000800,O000000800,refunded,15.03,EUR,2023-12-17
PAY0000000802,O000000802,captured,48.1,GBP,2024-02-14
PAY0000000803,O000000803,partial_refund,49.16,USD,2024-10-07
PAY0000000804,O000000804,captured,18.16,EUR,2023-07-25
PAY0000000805,O000000805,authorized,48.94,PLN,2024-09-15
PAY0000000807,O000000807,captured,15.28,EUR,2023-02-15
PAY0000000808,O000000808,captured,59.03,EUR,2023-07-11
PAY0000000809,O000000809,captured,31.48,USD,2023-06-28
PAY0000000811,O000000811,captured,5.74,EUR,2023-01-20
PAY0000000812,O000000812,captured,44.86,USD,2023-08-05
PAY0000000813,O000000813,captured,14.11,EUR,2023-05-03
PAY0000000814,o000000814,authorized,41.31,EUR,2023-04-19
PAY0000000815,O000000815,captured,57.02,EUR,2023-09-22
PAY0000000816,O000000816,captured,6.54,EUR,2023-08-17
PAY0000000817,O000000817,refunded,30.29,EUR,2025-02-18
PAY0000000818, O000000818 ,captured,54.99,EUR,2024-10-15
PAY0000000819,O000000819,captured,9.77,USD,2024-01-25
PAY0000000820,O000000820,captured,35.77,GBP,2023-01-13
PAY0000000821,O000000821,captured,39.06,EUR,2023-06-19
PAY0000000822,O000000822,authorized,13.85,EUR,2024-09-03
PAY0000000823,O000000823,partial_refund,35.07,EUR,2024-01-12
PAY0000000824,o000000824,captured,24.79,USD,2024-03-12
PAY0000000825,O000000825,captured,8.06,USD,2024-12-30
PAY0000000826,O000000826,captured,40.57,EUR,2025-01-04
PAY0000000827,O000000827,captured,11.87,USD,2025-02-21
PAY0000000828,O000000828,captured,15.01,EUR,2023-08-17
PAY0000000829,O000000829,captured,10.83,USD,2024-01-31
PAY0000000830,O000000830,captured,11.84,PLN,2023-01-11
PAY0000000831, O000000831 ,captured,23.53,USD,2023-08-13
PAY0000000832, O000000832 ,refunded,18.07,USD,2024-11-19
PAY0000000833,O000000833,captured,32.1,PLN,2024-12-28
PAY0000000834,O000000834,captured,159.92,EUR,2024-01-21
PAY0000000835,O000000835,captured,9.89,USD,2024-02-26
PAY0000000836,O000000836,captured,10.69,EUR,2023-06-30
PAY0000000837,O000000837,refunded,14.13,EUR,2024-02-07
PAY0000000838,O000000838,captured,13.74,GBP,2023-10-11
PAY0000000839,O000000839,captured,19.75,EUR,2023-06-22
PAY0000000840,O000000840,captured,21.64,EUR,2024-02-21
PAY0000000841,O000000841,refunded,17.84,USD,2023-11-25
PAY0000000842,O000000842,authorized,68.42,EUR,2024-11-15
PAY0000000843,O000000843,authorized,5.95,EUR,2024-02-28
PAY0000000845,O000000845,captured,13.49,EUR,2024-10-20
PAY0000000846,O000000846,captured,25.09,USD,2024-02-17
PAY0000000847,O000000847,captured,67.9,EUR,2024-10-23
PAY0000000848,O000000848,authorized,19.92,EUR,2025-04-29
PAY0000000849,O000000849,captured,14.84,USD,2024-11-18
PAY0000000850,O000000850,captured,14.15,USD,2024-04-29
PAY0000000851,O000000851,captured,15.52,EUR,2024-05-25
PAY0000000852,O000000852,captured,49.71,EUR,2024-02-10
PAY0000000853,O000000853,captured,85.8,EUR,2025-04-16
PAY0000000854,O000000854,captured,34.53,EUR,2024-07-09
PAY0000000855,O000000855,captured,4.74,USD,2024-06-27
PAY0000000856,O000000856,captured,12.94,EUR,2025-02-26
PAY0000000857,O000000857,authorized,14.97,USD,2025-05-01
PAY0000000858,O000000858,authorized,9.92,EUR,2024-11-18
PAY0000000859,O000000859,captured,25.25,EUR,2023-06-10
PAY0000000860,O000000860,refunded,61.28,EUR,2023-07-14
PAY0000000861,O000000861,captured,6.85,EUR,2023-03-19
PAY0000000862,O000000862,captured,19.69,EUR,2023-04-07
PAY0000000864,o000000864,captured,50.09,EUR,2024-10-28
PAY0000000865,O000000865,partial_refund,46.75,USD,2024-06-04
PAY0000000866,O000000866,refunded,120.36,EUR,2023-05-15
PAY0000000867,O000000867,captured,26.7,EUR,2025-01-10
PAY0000000868,O000000868,authorized,5.18,EUR,2023-02-27
PAY0000000869,O000000869,authorized,14.5,EUR,2025-04-14
PAY0000000870,O000000870,captured,7.8,GBP,2023-06-19
PAY0000000872, O000000872 ,captured,59.14,EUR,2025-03-31
PAY0000000873,O000000873,captured,35.07,USD,2025-04-15
PAY0000000874,O000000874,captured,13.98,EUR,2023-11-20
PAY0000000875,O000000875,captured,57.15,USD,2024-06-16
PAY0000000876,O000000876,captured,28.07,EUR,2023-11-18
PAY0000000877,O000000877,captured,45.21,EUR,2025-03-01
PAY0000000878,O000000878,captured,10.23,EUR,2023-04-22
PAY0000000879,O000000879,captured,7.29,USD,2025-01-28
PAY0000000880, O000000880 ,captured,11.6,EUR,2023-02-06
PAY0000000881,O000000881,captured,18.88,EUR,2024-09-23
PAY0000000882,O000000882,captured,31.96,USD,2023-08-16
PAY0000000883,O000000883,captured,22.49,USD,2023-02-27
PAY0000000884,O000000884,captured,3.31,GBP,2025-05-27
PAY0000000885,O000000885,captured,26.27,USD,2025-06-14
PAY0000000886,O000000886,captured,12.81,EUR,2024-02-24
